time	V(n004)
8.120013708291809e-004	6.472324e+000
8.120014223633857e-004	6.472304e+000
8.120014793310325e-004	6.472279e+000
8.120015932663260e-004	6.472222e+000
8.120018211369134e-004	6.472095e+000
8.120019426598379e-004	6.472018e+000
8.120020965089580e-004	6.471909e+000
8.120022327402447e-004	6.471803e+000
8.120023819697796e-004	6.471675e+000
8.120025821315990e-004	6.471488e+000
8.120027904737538e-004	6.471271e+000
8.120031393941706e-004	6.470860e+000
8.120035157410037e-004	6.470359e+000
8.120039227049506e-004	6.469743e+000
8.120044157836608e-004	6.468889e+000
8.120051147556288e-004	6.467482e+000
8.120060881047120e-004	6.465162e+000
8.120074606700590e-004	6.461107e+000
8.120102058007525e-004	6.450416e+000
8.120156960621399e-004	6.421515e+000
8.120250607302798e-004	6.359107e+000
8.120352299105498e-004	6.282986e+000
8.120444026186017e-004	6.214727e+000
8.120516934864283e-004	6.166231e+000
8.120609824618977e-004	6.113854e+000
8.120696136040494e-004	6.073428e+000
8.120813348675760e-004	6.027205e+000
8.120957673218299e-004	5.974585e+000
8.121091074940884e-004	5.923727e+000
8.121234063699144e-004	5.861374e+000
8.121384309231804e-004	5.784451e+000
8.121564521275629e-004	5.677831e+000
8.121792931873747e-004	5.529115e+000
8.121910479201651e-004	5.448712e+000
8.121999185694466e-004	5.387156e+000
8.122097187916290e-004	5.320134e+000
8.122214649443921e-004	5.242562e+000
8.122343228054224e-004	5.162620e+000
8.122481929040831e-004	5.083955e+000
8.122630734174749e-004	5.009803e+000
8.122793232576472e-004	4.941758e+000
8.122970225047273e-004	4.882811e+000
8.123169434233325e-004	4.833751e+000
8.123407025141683e-004	4.794464e+000
8.123690434646393e-004	4.765368e+000
8.123879364870202e-004	4.753837e+000
8.124017855070656e-004	4.748820e+000
8.124154757185344e-004	4.745549e+000
8.124294443321708e-004	4.743259e+000
8.124429716730359e-004	4.741767e+000
8.124574467874997e-004	4.740739e+000
8.124704782988550e-004	4.740205e+000
8.124839634951592e-004	4.740005e+000
8.124999297543932e-004	4.740170e+000
8.125196994973978e-004	4.740943e+000
8.125470636763913e-004	4.743106e+000
8.126017920343787e-004	4.749927e+000
8.126561932510815e-004	4.759210e+000
8.127464400878104e-004	4.777827e+000
8.128185467930053e-004	4.794004e+000
8.128975550442349e-004	4.812444e+000
8.129857782790927e-004	4.833292e+000
8.129999999999999e-004	4.836670e+000
8.130176446469713e-004	4.840874e+000
8.130529339409145e-004	4.849287e+000
8.135469840561175e-004	4.967098e+000
8.140000000000001e-004	5.074970e+000
8.140564628703090e-004	5.088385e+000
8.141693886109269e-004	5.115199e+000
8.149999999999998e-004	5.311865e+000
8.150903405924940e-004	5.333062e+000
8.152710217774824e-004	5.374269e+000
8.154511107926633e-004	5.412031e+000
8.156293364896469e-004	5.444716e+000
8.157536693671934e-004	5.464664e+000
8.158858915315015e-004	5.483997e+000
8.160461504291027e-004	5.505941e+000
8.162307521455141e-004	5.528867e+000
8.164768877673956e-004	5.556864e+000
8.170000000000000e-004	5.612275e+000
8.171501427720007e-004	5.626378e+000
8.173002855440015e-004	5.640170e+000
8.174504283160022e-004	5.653651e+000
8.176005710880030e-004	5.666821e+000
8.177507138600037e-004	5.679680e+000
8.179008566320045e-004	5.692229e+000
8.180509994040052e-004	5.704466e+000
8.187649910600739e-004	5.758593e+000
8.192510627878954e-004	5.792431e+000
8.197371345157171e-004	5.824942e+000
8.202232062435387e-004	5.856126e+000
8.207092779713603e-004	5.885982e+000
8.211953496991819e-004	5.914510e+000
8.216814214270035e-004	5.941711e+000
8.221674931548251e-004	5.967585e+000
8.230632703379095e-004	6.013133e+000
8.239590475209938e-004	6.056745e+000
8.248548247040782e-004	6.098420e+000
8.257506018871627e-004	6.138157e+000
8.266463790702471e-004	6.175958e+000
8.275421562533315e-004	6.211822e+000
8.284379334364159e-004	6.245749e+000
8.289810858026416e-004	6.265907e+000
8.295242381688672e-004	6.285615e+000
8.300673905350930e-004	6.304872e+000
8.306105429013187e-004	6.323680e+000
8.311536952675444e-004	6.342037e+000
8.316968476337701e-004	6.359944e+000
8.322399999999958e-004	6.377401e+000
8.327025523809491e-004	6.391989e+000
8.331651047619023e-004	6.406304e+000
8.336276571428555e-004	6.420347e+000
8.340902095238087e-004	6.434117e+000
8.345527619047620e-004	6.447614e+000
8.350153142857151e-004	6.460839e+000
8.354778666666684e-004	6.473791e+000
8.360369526247635e-004	6.489148e+000
8.365960385828587e-004	6.504161e+000
8.371551245409539e-004	6.518828e+000
8.377142104990491e-004	6.533149e+000
8.382732964571443e-004	6.547126e+000
8.388323824152394e-004	6.560757e+000
8.393914683733346e-004	6.574043e+000
8.400000000000000e-004	6.588166e+000
8.400000010000000e-004	6.588166e+000
8.400000030000000e-004	6.588166e+000
8.400000070000000e-004	6.588166e+000
8.400000100000000e-004	6.588167e+000
8.400000102057725e-004	6.588167e+000
8.400000106173174e-004	6.588167e+000
8.400000114404077e-004	6.588167e+000
8.400000130865883e-004	6.588167e+000
8.400000163789490e-004	6.588167e+000
8.400000229636705e-004	6.588167e+000
8.400000361331139e-004	6.588167e+000
8.400000521742394e-004	6.588168e+000
8.400000757109332e-004	6.588168e+000
8.400001090531030e-004	6.588169e+000
8.400001597607633e-004	6.588170e+000
8.400002141420696e-004	6.588171e+000
8.400002715951930e-004	6.588173e+000
8.400002790480321e-004	6.588173e+000
8.400002939537108e-004	6.588173e+000
8.400003237650677e-004	6.588174e+000
8.400003833877821e-004	6.588176e+000
8.400004023559923e-004	6.588177e+000
8.400004241309249e-004	6.588178e+000
8.400004389008142e-004	6.588179e+000
8.400004564876286e-004	6.588179e+000
8.400004916612569e-004	6.588181e+000
8.400005357815897e-004	6.588183e+000
8.400005802537761e-004	6.588185e+000
8.400006385973079e-004	6.588188e+000
8.400007051287523e-004	6.588190e+000
8.400008293697656e-004	6.588192e+000
8.400009519346848e-004	6.588190e+000
8.400010808632353e-004	6.588181e+000
8.400012044169451e-004	6.588164e+000
8.400013665556799e-004	6.588129e+000
8.400016114541902e-004	6.588050e+000
8.400019408676901e-004	6.587899e+000
8.400022898453073e-004	6.587683e+000
8.400026930704451e-004	6.587359e+000
8.400031490270799e-004	6.586899e+000
8.400037081523664e-004	6.586209e+000
8.400043737641512e-004	6.585231e+000
8.400052581482862e-004	6.583731e+000
8.400065504229407e-004	6.581318e+000
8.400080832768856e-004	6.578359e+000
8.400100421609587e-004	6.574707e+000
8.400119126906135e-004	6.571606e+000
8.400142494377223e-004	6.568468e+000
8.400167335423838e-004	6.566145e+000
8.400198633725653e-004	6.564719e+000
8.400230920320773e-004	6.565077e+000
8.400276364804071e-004	6.569181e+000
8.400367253770663e-004	6.587545e+000
8.400517132692159e-004	6.636901e+000
8.400653620937301e-004	6.698609e+000
8.400794626041504e-004	6.775490e+000
8.400944745319485e-004	6.863694e+000
8.401096885645764e-004	6.952305e+000
8.401256172268804e-004	7.036964e+000
8.401430763977417e-004	7.115433e+000
8.401571604818069e-004	7.165691e+000
8.401674891139232e-004	7.193016e+000
8.401800138048616e-004	7.216305e+000
8.401913008510105e-004	7.229665e+000
8.402044493016213e-004	7.237426e+000
8.402170056919620e-004	7.239011e+000
8.402448437150913e-004	7.230152e+000
8.402598459223728e-004	7.222376e+000
8.402746390500384e-004	7.214718e+000
8.402896959961641e-004	7.207869e+000
8.403046218503599e-004	7.202529e+000
8.403198342889088e-004	7.198715e+000
8.403350494824860e-004	7.196421e+000
8.403506263835931e-004	7.195373e+000
8.403666405923829e-004	7.195307e+000
8.403853812625388e-004	7.195999e+000
8.404026867360908e-004	7.196994e+000
8.404185574868769e-004	7.197998e+000
8.404342512292212e-004	7.198925e+000
8.404506095829600e-004	7.199745e+000
8.404678929454269e-004	7.200429e+000
8.404874046312916e-004	7.200998e+000
8.405809985949407e-004	7.202491e+000
8.406515717199496e-004	7.203549e+000
8.409600338792219e-004	7.208666e+000
8.410000000000002e-004	7.209322e+000
8.410206325144619e-004	7.209661e+000
8.410618975433857e-004	7.210336e+000
8.414816264657592e-004	7.217143e+000
8.419013553881327e-004	7.223839e+000
8.423210843105062e-004	7.230422e+000
8.427408132328796e-004	7.236893e+000
8.431605421552531e-004	7.243253e+000
8.435802710776266e-004	7.249501e+000
8.440000000000001e-004	7.255636e+000
8.444556452091510e-004	7.262160e+000
8.449112904183018e-004	7.268551e+000
8.453669356274526e-004	7.274809e+000
8.458225808366034e-004	7.280934e+000
8.462782260457543e-004	7.286926e+000
8.467338712549050e-004	7.292785e+000
8.471895164640559e-004	7.298512e+000
8.476184426834765e-004	7.303775e+000
8.480473689028971e-004	7.308920e+000
8.484762951223177e-004	7.313946e+000
8.489052213417383e-004	7.318853e+000
8.493341475611589e-004	7.323641e+000
8.497630737805794e-004	7.328311e+000
8.501920000000001e-004	7.332861e+000
8.518463900006137e-004	7.349290e+000
8.520000099999999e-004	7.350725e+000
8.520000102103941e-004	7.350725e+000
8.520000106311820e-004	7.350725e+000
8.520000114727584e-004	7.350725e+000
8.520000131559107e-004	7.350725e+000
8.520000165222154e-004	7.350725e+000
8.520000200000003e-004	7.350725e+000
8.520000203132280e-004	7.350725e+000
8.520000209396839e-004	7.350725e+000
8.520000221925957e-004	7.350725e+000
8.520000246984194e-004	7.350725e+000
8.520000297100668e-004	7.350725e+000
8.520000397333615e-004	7.350725e+000
8.520000597799504e-004	7.350726e+000
8.520000984852485e-004	7.350726e+000
8.520001345998099e-004	7.350726e+000
8.520001880631266e-004	7.350727e+000
8.520002502664286e-004	7.350727e+000
8.520003594058197e-004	7.350726e+000
8.520004784517837e-004	7.350724e+000
8.520004925392458e-004	7.350724e+000
8.520005207141696e-004	7.350723e+000
8.520005770640171e-004	7.350720e+000
8.520006722501821e-004	7.350713e+000
8.520007836925626e-004	7.350701e+000
8.520008614769179e-004	7.350690e+000
8.520009136691598e-004	7.350681e+000
8.520009511794927e-004	7.350673e+000
8.520010029507957e-004	7.350662e+000
8.520010277949250e-004	7.350656e+000
8.520010668485278e-004	7.350646e+000
8.520011449557330e-004	7.350623e+000
8.520012914334774e-004	7.350572e+000
8.520014359222031e-004	7.350512e+000
8.520015936071142e-004	7.350433e+000
8.520018222100104e-004	7.350299e+000
8.520020285330649e-004	7.350157e+000
8.520022924849904e-004	7.349945e+000
8.520025482229242e-004	7.349709e+000
8.520028361328254e-004	7.349401e+000
8.520032601988816e-004	7.348881e+000
8.520036650920115e-004	7.348310e+000
8.520041455201822e-004	7.347530e+000
8.520047580795865e-004	7.346369e+000
8.520057585318327e-004	7.344097e+000
8.520072421722273e-004	7.339878e+000
8.520099088116314e-004	7.329897e+000
8.520152420904400e-004	7.304640e+000
8.520203362241637e-004	7.276640e+000
8.520271635983246e-004	7.237347e+000
8.520326327495801e-004	7.207986e+000
8.520392624049868e-004	7.177208e+000
8.520452921109366e-004	7.154533e+000
8.520532981639781e-004	7.131536e+000
8.520616579139099e-004	7.113988e+000
8.520742838904060e-004	7.094305e+000
8.520821644578121e-004	7.083845e+000
8.520903117387882e-004	7.073017e+000
8.521003194976017e-004	7.057816e+000
8.521105281540601e-004	7.039304e+000
8.521229801749220e-004	7.012532e+000
8.521368364809516e-004	6.978723e+000
8.521550318080860e-004	6.932213e+000
8.521805268481906e-004	6.869867e+000
8.521942914378059e-004	6.840262e+000
8.522035826568227e-004	6.823712e+000
8.522132883582536e-004	6.809701e+000
8.522247960427859e-004	6.796852e+000
8.522374650093726e-004	6.786914e+000
8.522510160027968e-004	6.780578e+000
8.522654431849666e-004	6.777773e+000
8.522809677529121e-004	6.778031e+000
8.522976026062658e-004	6.780625e+000
8.523129910326037e-004	6.784138e+000
8.523295353219337e-004	6.788234e+000
8.523445809343077e-004	6.791684e+000
8.523612597585804e-004	6.794880e+000
8.523772962706700e-004	6.797216e+000
8.523949909999629e-004	6.798981e+000
8.524129351589549e-004	6.800048e+000
8.524344060066441e-004	6.800665e+000
8.524537724886091e-004	6.800848e+000
8.524712814372251e-004	6.800838e+000
8.524905507676138e-004	6.800772e+000
8.525115784372463e-004	6.800730e+000
8.525343183526371e-004	6.800765e+000
8.525607404127945e-004	6.800915e+000
8.525940642136643e-004	6.801228e+000
8.526485159112305e-004	6.801849e+000
8.527597917334161e-004	6.803144e+000
8.529640806526294e-004	6.805400e+000
8.530000000000000e-004	6.805795e+000
8.530138469505493e-004	6.805947e+000
8.530415408516475e-004	6.806250e+000
8.538723578845973e-004	6.815012e+000
8.540000000000002e-004	6.816320e+000
8.540886204835146e-004	6.817207e+000
8.542658614505440e-004	6.818959e+000
8.545379028616589e-004	6.821614e+000
8.548099442727738e-004	6.824206e+000
8.550819856838886e-004	6.826736e+000
8.553540270950036e-004	6.829204e+000
8.556260685061184e-004	6.831610e+000
8.558981099172333e-004	6.833954e+000
8.561701513283481e-004	6.836236e+000
8.564626716671963e-004	6.838616e+000
8.567551920060445e-004	6.840925e+000
8.570477123448926e-004	6.843163e+000
8.573402326837408e-004	6.845331e+000
8.576327530225889e-004	6.847427e+000
8.579252733614372e-004	6.849453e+000
8.582177937002853e-004	6.851407e+000
8.585122197340110e-004	6.853303e+000
8.588066457677368e-004	6.855126e+000
8.591010718014625e-004	6.856877e+000
8.593954978351882e-004	6.858555e+000
8.596899238689140e-004	6.860160e+000
8.599843499026397e-004	6.861693e+000
8.602787759363654e-004	6.863153e+000
8.606811158768294e-004	6.865038e+000
8.610834558172932e-004	6.866790e+000
8.614857957577572e-004	6.868409e+000
8.618881356982210e-004	6.869894e+000
8.622904756386850e-004	6.871245e+000
8.626928155791488e-004	6.872464e+000
8.630951555196127e-004	6.873549e+000
8.635240531956800e-004	6.874554e+000
8.639529508717473e-004	6.875409e+000
8.643818485478146e-004	6.876114e+000
8.648107462238818e-004	6.876669e+000
8.652396438999491e-004	6.877075e+000
8.656685415760163e-004	6.877331e+000
8.660974392520836e-004	6.877437e+000
8.665120907875003e-004	6.877388e+000
8.669267423229169e-004	6.877199e+000
8.673413938583335e-004	6.876872e+000
8.677560453937501e-004	6.876405e+000
8.681706969291668e-004	6.875799e+000
8.685853484645833e-004	6.875053e+000
8.690000000000000e-004	6.874168e+000
8.710638577882454e-004	6.867624e+000
8.730674130821106e-004	6.857913e+000
8.734863540703805e-004	6.855459e+000
8.739052950586504e-004	6.852859e+000
8.743242360469203e-004	6.850116e+000
8.747431770351903e-004	6.847227e+000
8.751621180234602e-004	6.844194e+000
8.755810590117301e-004	6.841017e+000
8.760000000000000e-004	6.837695e+000
8.764285714285715e-004	6.834133e+000
8.768571428571429e-004	6.830417e+000
8.772857142857143e-004	6.826549e+000
8.777142857142857e-004	6.822527e+000
8.781428571428572e-004	6.818352e+000
8.785714285714285e-004	6.814023e+000
8.790000000000000e-004	6.809542e+000
8.800000000000001e-004	6.798459e+000
8.800000010000001e-004	6.798459e+000
8.800000030000001e-004	6.798459e+000
8.800000070000001e-004	6.798459e+000
8.800000100000001e-004	6.798459e+000
8.800000102014201e-004	6.798459e+000
8.800000106042598e-004	6.798459e+000
8.800000114099395e-004	6.798459e+000
8.800000130212986e-004	6.798459e+000
8.800000162440171e-004	6.798459e+000
8.800000226894542e-004	6.798459e+000
8.800000355803283e-004	6.798458e+000
8.800000518447942e-004	6.798458e+000
8.800000752042835e-004	6.798458e+000
8.800001085589059e-004	6.798457e+000
8.800001587543245e-004	6.798457e+000
8.800002034903454e-004	6.798456e+000
8.800002477411064e-004	6.798456e+000
8.800002894343646e-004	6.798456e+000
8.800003329350009e-004	6.798456e+000
8.800003592877104e-004	6.798456e+000
8.800003788538109e-004	6.798456e+000
8.800003915812558e-004	6.798456e+000
8.800004001613499e-004	6.798456e+000
8.800004101117177e-004	6.798456e+000
8.800004181052567e-004	6.798456e+000
8.800004277354652e-004	6.798456e+000
8.800004469958823e-004	6.798456e+000
8.800004855167160e-004	6.798456e+000
8.800005351776541e-004	6.798457e+000
8.800005892402366e-004	6.798457e+000
8.800006479871931e-004	6.798458e+000
8.800007172551625e-004	6.798458e+000
8.800008395919642e-004	6.798455e+000
8.800009666037039e-004	6.798447e+000
8.800011063620377e-004	6.798430e+000
8.800012479356547e-004	6.798403e+000
8.800014344132710e-004	6.798349e+000
8.800017582329869e-004	6.798217e+000
8.800020644155445e-004	6.798047e+000
8.800024634681323e-004	6.797756e+000
8.800028552907774e-004	6.797394e+000
8.800033876048760e-004	6.796789e+000
8.800039552688344e-004	6.796010e+000
8.800047177385628e-004	6.794778e+000
8.800057167189616e-004	6.792940e+000
8.800074052770363e-004	6.789583e+000
8.800094086039078e-004	6.785571e+000
8.800112845803415e-004	6.782071e+000
8.800134766764963e-004	6.778561e+000
8.800159248174588e-004	6.775541e+000
8.800189982629313e-004	6.773148e+000
8.800224094348704e-004	6.772277e+000
8.800262114642792e-004	6.773798e+000
8.800325053532039e-004	6.782214e+000
8.800450931310531e-004	6.813500e+000
8.800588268324371e-004	6.864501e+000
8.800742269020195e-004	6.937999e+000
8.800885486367253e-004	7.015125e+000
8.801039106327725e-004	7.100001e+000
8.801189962258653e-004	7.178254e+000
8.801361034465006e-004	7.254452e+000
8.801541525249230e-004	7.318935e+000
8.801645398404095e-004	7.346683e+000
8.801754407711418e-004	7.366970e+000
8.801877799389612e-004	7.381970e+000
8.802002975599505e-004	7.389952e+000
8.802138366532162e-004	7.392122e+000
8.802275456264476e-004	7.389541e+000
8.802421738437817e-004	7.383551e+000
8.802571846440485e-004	7.375885e+000
8.802726287583914e-004	7.367883e+000
8.802875705974092e-004	7.361010e+000
8.803030199602490e-004	7.355336e+000
8.803183126604068e-004	7.351299e+000
8.803341914888760e-004	7.348646e+000
8.803498755525496e-004	7.347291e+000
8.803669631940185e-004	7.346832e+000
8.803832540339191e-004	7.346995e+000
8.803966148245080e-004	7.347386e+000
8.804100217697014e-004	7.347860e+000
8.804247816530707e-004	7.348355e+000
8.804396451767200e-004	7.348756e+000
8.804562629968152e-004	7.349052e+000
8.804743682096659e-004	7.349194e+000
8.804966704736776e-004	7.349157e+000
8.805536937568706e-004	7.348577e+000
8.805829917269692e-004	7.348208e+000
8.806186903794516e-004	7.347798e+000
8.806569675518516e-004	7.347409e+000
8.807148494823329e-004	7.346863e+000
8.808750242067036e-004	7.345338e+000
8.809942300629296e-004	7.344180e+000
8.809999999999998e-004	7.344123e+000
8.810115398741403e-004	7.344011e+000
8.810346196224212e-004	7.343786e+000
8.817270120708492e-004	7.336853e+000
8.820000000000000e-004	7.334056e+000
8.820738551944991e-004	7.333283e+000
8.822215655834970e-004	7.331728e+000
8.830000000000001e-004	7.323334e+000
8.831563620927084e-004	7.321592e+000
8.833127241854169e-004	7.319836e+000
8.834690862781252e-004	7.318066e+000
8.836254483708335e-004	7.316283e+000
8.837818104635418e-004	7.314485e+000
8.839381725562502e-004	7.312674e+000
8.840945346489586e-004	7.310848e+000
8.849999999999999e-004	7.299938e+000
8.855293940341689e-004	7.293287e+000
8.860000000000001e-004	7.287267e+000
8.869999999999998e-004	7.273949e+000
8.879999999999999e-004	7.259983e+000
8.890000000000000e-004	7.245372e+000
8.900000000000002e-004	7.230119e+000
8.909999999999999e-004	7.214221e+000
8.920000100000000e-004	7.197682e+000
8.920000102103942e-004	7.197682e+000
8.920000106311821e-004	7.197682e+000
8.920000114727585e-004	7.197682e+000
8.920000131559108e-004	7.197682e+000
8.920000165222155e-004	7.197682e+000
8.920000200000004e-004	7.197682e+000
8.920000203132281e-004	7.197682e+000
8.920000209396840e-004	7.197682e+000
8.920000221925959e-004	7.197682e+000
8.920000246984195e-004	7.197682e+000
8.920000297100669e-004	7.197682e+000
8.920000397333616e-004	7.197682e+000
8.920000597799510e-004	7.197681e+000
8.920000984851896e-004	7.197681e+000
8.920001345996509e-004	7.197680e+000
8.920001880628340e-004	7.197679e+000
8.920002502660388e-004	7.197678e+000
8.920003440983592e-004	7.197675e+000
8.920004422894867e-004	7.197671e+000
8.920005444985699e-004	7.197664e+000
8.920006800177995e-004	7.197651e+000
8.920008248286772e-004	7.197631e+000
8.920008836971684e-004	7.197620e+000
8.920009397496167e-004	7.197609e+000
8.920009688863219e-004	7.197602e+000
8.920010022697828e-004	7.197594e+000
8.920010343830319e-004	7.197585e+000
8.920010772064226e-004	7.197572e+000
8.920011628532039e-004	7.197544e+000
8.920012919034436e-004	7.197495e+000
8.920014549064310e-004	7.197423e+000
8.920016163605207e-004	7.197338e+000
8.920018140965054e-004	7.197216e+000
8.920020283262344e-004	7.197063e+000
8.920022772328645e-004	7.196858e+000
8.920025401416075e-004	7.196610e+000
8.920028050396931e-004	7.196325e+000
8.920031928738932e-004	7.195848e+000
8.920035934810778e-004	7.195286e+000
8.920040391821563e-004	7.194571e+000
8.920046130724579e-004	7.193508e+000
8.920054752071154e-004	7.191620e+000
8.920067614219011e-004	7.188179e+000
8.920088335851889e-004	7.181043e+000
8.920129779117643e-004	7.162649e+000
8.920184523976828e-004	7.133222e+000
8.920245253538186e-004	7.097237e+000
8.920291473962262e-004	7.069991e+000
8.920344963373066e-004	7.041142e+000
8.920409968008409e-004	7.011088e+000
8.920478982917457e-004	6.985426e+000
8.920557377318033e-004	6.963313e+000
8.920647118333958e-004	6.944754e+000
8.920776299163671e-004	6.924068e+000
8.920860792650106e-004	6.911754e+000
8.920949946360848e-004	6.897834e+000
8.921051827386855e-004	6.879061e+000
8.921163814778312e-004	6.854298e+000
8.921296046488793e-004	6.820068e+000
8.921452664243995e-004	6.775321e+000
8.921660142124752e-004	6.715050e+000
8.921836586943421e-004	6.667115e+000
8.921953834420196e-004	6.639178e+000
8.922042969178902e-004	6.621192e+000
8.922133714999530e-004	6.606063e+000
8.922246223853612e-004	6.591243e+000
8.922365239768205e-004	6.579843e+000
8.922495942433619e-004	6.571876e+000
8.922630862146616e-004	6.567760e+000
8.922777903096293e-004	6.566854e+000
8.922929575576944e-004	6.568508e+000
8.923093038872660e-004	6.571914e+000
8.923245656103675e-004	6.575655e+000
8.923396766019006e-004	6.579241e+000
8.923549053077491e-004	6.582319e+000
8.923705147767299e-004	6.584724e+000
8.923863553315218e-004	6.586361e+000
8.924025799419001e-004	6.587282e+000
8.924192617788080e-004	6.587566e+000
8.924408937225205e-004	6.587311e+000
8.924574927768581e-004	6.586823e+000
8.924739306421523e-004	6.586188e+000
8.924928540652416e-004	6.585422e+000
8.925129000565760e-004	6.584650e+000
8.925350291712378e-004	6.583887e+000
8.925601382168977e-004	6.583141e+000
8.925922105535596e-004	6.582324e+000
8.926426594328559e-004	6.581161e+000
8.926893058768559e-004	6.580114e+000
8.927460653160011e-004	6.578817e+000
8.928057345280855e-004	6.577426e+000
8.929250729522546e-004	6.574624e+000
8.930000000000001e-004	6.572863e+000
8.930133254964967e-004	6.572549e+000
8.930399764894904e-004	6.571920e+000
8.938395062792976e-004	6.552691e+000
8.939999999999998e-004	6.548772e+000
8.940852831775792e-004	6.546662e+000
8.942558495327380e-004	6.542419e+000
8.960000000000001e-004	6.497353e+000
8.961553328534060e-004	6.493162e+000
8.963106657068118e-004	6.488947e+000
8.964659985602177e-004	6.484707e+000
8.966213314136236e-004	6.480443e+000
8.967766642670295e-004	6.476155e+000
8.969319971204353e-004	6.471843e+000
8.970873299738412e-004	6.467506e+000
8.980698639790732e-004	6.439344e+000
8.990000000000001e-004	6.411596e+000
8.991811825256630e-004	6.406058e+000
8.993623650513258e-004	6.400477e+000
8.995435475769887e-004	6.394854e+000
8.997247301026516e-004	6.389188e+000
8.999059126283145e-004	6.383480e+000
9.000870951539773e-004	6.377729e+000
9.002682776796402e-004	6.371936e+000
9.010715407145706e-004	6.345727e+000
9.020572325716568e-004	6.312285e+000
9.024776279185629e-004	6.297590e+000
9.028980232654692e-004	6.282602e+000
9.033184186123753e-004	6.267322e+000
9.037388139592815e-004	6.251748e+000
9.041592093061876e-004	6.235882e+000
9.045796046530938e-004	6.219723e+000
9.050000000000000e-004	6.203271e+000
9.052964308394745e-004	6.191442e+000
9.055928616789491e-004	6.179433e+000
9.058892925184237e-004	6.167244e+000
9.061857233578981e-004	6.154876e+000
9.064821541973727e-004	6.142328e+000
9.067785850368472e-004	6.129601e+000
9.070750158763218e-004	6.116694e+000
9.090960203216921e-004	6.022591e+000
9.095237465781055e-004	6.001307e+000
9.099514728345189e-004	5.979288e+000
9.103791990909323e-004	5.956532e+000
9.108069253473457e-004	5.933040e+000
9.112346516037592e-004	5.908812e+000
9.116623778601726e-004	5.883849e+000
9.120901041165860e-004	5.858149e+000
9.129999999999998e-004	5.799551e+000
9.133899958875627e-004	5.772470e+000
9.138357054733490e-004	5.740257e+000
9.139999999999999e-004	5.728077e+000
9.142674257514717e-004	5.707163e+000
9.146239934201008e-004	5.677982e+000
9.150493529865170e-004	5.641632e+000
9.153454709056176e-004	5.613872e+000
9.157402947977521e-004	5.574292e+000
9.160000000000002e-004	5.546908e+000
9.160789647784271e-004	5.537809e+000
9.162368943352807e-004	5.518812e+000
9.165527534489883e-004	5.476680e+000
9.169999999999999e-004	5.410701e+000
9.170580115664844e-004	5.400309e+000
9.171740346994536e-004	5.378147e+000
9.173580959415226e-004	5.339600e+000
9.174914959775185e-004	5.309367e+000
9.177437204368888e-004	5.249810e+000
9.179959448962591e-004	5.190139e+000
9.182481693556294e-004	5.130356e+000
9.185003938149997e-004	5.070459e+000
9.187526182743700e-004	5.010449e+000
9.190048427337403e-004	4.950325e+000
9.192570671931106e-004	4.890089e+000
9.199999999999998e-004	4.712385e+000
9.200000003632271e-004	4.712385e+000
9.200000010896811e-004	4.712385e+000
9.200000025425892e-004	4.712385e+000
9.200000054484059e-004	4.712384e+000
9.200000100000002e-004	4.712383e+000
9.200000102997058e-004	4.712383e+000
9.200000108991165e-004	4.712383e+000
9.200000120979379e-004	4.712382e+000
9.200000144955812e-004	4.712382e+000
9.200000192908678e-004	4.712381e+000
9.200000288814405e-004	4.712379e+000
9.200000443336672e-004	4.712375e+000
9.200000626504654e-004	4.712370e+000
9.200000903440931e-004	4.712364e+000
9.200001331256228e-004	4.712353e+000
9.200001840523387e-004	4.712341e+000
9.200002176970434e-004	4.712333e+000
9.200002606427706e-004	4.712323e+000
9.200003063526189e-004	4.712313e+000
9.200003587958540e-004	4.712301e+000
9.200003792736509e-004	4.712297e+000
9.200003989942424e-004	4.712293e+000
9.200004125679978e-004	4.712290e+000
9.200004274093742e-004	4.712286e+000
9.200004570921270e-004	4.712280e+000
9.200004904412929e-004	4.712274e+000
9.200005313113003e-004	4.712266e+000
9.200006130513153e-004	4.712251e+000
9.200006847590002e-004	4.712238e+000
9.200007765408718e-004	4.712222e+000
9.200008745610050e-004	4.712204e+000
9.200010218725473e-004	4.712172e+000
9.200011704612169e-004	4.712132e+000
9.200013977312292e-004	4.712055e+000
9.200016418505338e-004	4.711946e+000
9.200019759384292e-004	4.711755e+000
9.200023101173255e-004	4.711515e+000
9.200027437311640e-004	4.711141e+000
9.200031885022095e-004	4.710707e+000
9.200037778249737e-004	4.710096e+000
9.200044777756297e-004	4.709402e+000
9.200052550021754e-004	4.708752e+000
9.200059680159146e-004	4.708330e+000
9.200065986276454e-004	4.708152e+000
9.200073201831496e-004	4.708186e+000
9.200080146888048e-004	4.708487e+000
9.200091208817645e-004	4.709553e+000
9.200110401476822e-004	4.713004e+000
9.200148786795174e-004	4.724487e+000
9.200199645435234e-004	4.747481e+000
9.200269515716310e-004	4.791410e+000
9.200364461214804e-004	4.867932e+000
9.200492593315970e-004	4.991259e+000
9.200634273194923e-004	5.144754e+000
9.200795164033301e-004	5.332066e+000
9.200945369677721e-004	5.513795e+000
9.201101407085442e-004	5.705417e+000
9.201252717357805e-004	5.888077e+000
9.201419467066725e-004	6.074060e+000
9.201625429151338e-004	6.273425e+000
9.201737468111960e-004	6.360944e+000
9.201847799186823e-004	6.425593e+000
9.201975439854281e-004	6.479309e+000
