time	V(vin)	V(vout)	V(n004)
7.720007881840871e-004	2.731941e+000	-1.377991e+000	3.124304e+000
7.720008234196802e-004	2.731939e+000	-1.377991e+000	3.124300e+000
7.720008610988816e-004	2.731938e+000	-1.377991e+000	3.124295e+000
7.720009277011482e-004	2.731935e+000	-1.377990e+000	3.124285e+000
7.720009794872293e-004	2.731933e+000	-1.377990e+000	3.124277e+000
7.720010194363402e-004	2.731931e+000	-1.377990e+000	3.124269e+000
7.720010529812449e-004	2.731930e+000	-1.377990e+000	3.124262e+000
7.720010885311083e-004	2.731929e+000	-1.377990e+000	3.124254e+000
7.720011400009748e-004	2.731927e+000	-1.377989e+000	3.124240e+000
7.720011939443216e-004	2.731925e+000	-1.377989e+000	3.124225e+000
7.720012395849682e-004	2.731923e+000	-1.377989e+000	3.124212e+000
7.720012605013354e-004	2.731922e+000	-1.377989e+000	3.124205e+000
7.720012863049871e-004	2.731921e+000	-1.377988e+000	3.124197e+000
7.720013128109920e-004	2.731920e+000	-1.377988e+000	3.124187e+000
7.720013418374724e-004	2.731919e+000	-1.377988e+000	3.124177e+000
7.720013998904337e-004	2.731916e+000	-1.377988e+000	3.124154e+000
7.720014730137224e-004	2.731914e+000	-1.377988e+000	3.124124e+000
7.720015512452261e-004	2.731910e+000	-1.377987e+000	3.124088e+000
7.720016312903312e-004	2.731907e+000	-1.377987e+000	3.124048e+000
7.720017302281219e-004	2.731904e+000	-1.377986e+000	3.123995e+000
7.720018681930917e-004	2.731898e+000	-1.377985e+000	3.123911e+000
7.720020476782233e-004	2.731891e+000	-1.377985e+000	3.123788e+000
7.720022882176775e-004	2.731881e+000	-1.377983e+000	3.123600e+000
7.720024935260346e-004	2.731873e+000	-1.377982e+000	3.123419e+000
7.720027278741129e-004	2.731864e+000	-1.377981e+000	3.123183e+000
7.720030564331700e-004	2.731851e+000	-1.377979e+000	3.122809e+000
7.720034109628153e-004	2.731837e+000	-1.377978e+000	3.122351e+000
7.720037946007587e-004	2.731822e+000	-1.377976e+000	3.121789e+000
7.720042118670154e-004	2.731806e+000	-1.377973e+000	3.121096e+000
7.720047802274922e-004	2.731783e+000	-1.377971e+000	3.120019e+000
7.720055167793182e-004	2.731754e+000	-1.377967e+000	3.118409e+000
7.720064598523185e-004	2.731717e+000	-1.377962e+000	3.115945e+000
7.720083184093829e-004	2.731643e+000	-1.377952e+000	3.109780e+000
7.720120355235120e-004	2.731497e+000	-1.377933e+000	3.093059e+000
7.720194697517697e-004	2.731203e+000	-1.377895e+000	3.047620e+000
7.720292526483328e-004	2.730817e+000	-1.377845e+000	2.970238e+000
7.720411154511844e-004	2.730349e+000	-1.377784e+000	2.856546e+000
7.720544316298780e-004	2.729823e+000	-1.377715e+000	2.711881e+000
7.720692916761114e-004	2.729236e+000	-1.377639e+000	2.537512e+000
7.720848377817803e-004	2.728622e+000	-1.377559e+000	2.346782e+000
7.721002863441320e-004	2.728013e+000	-1.377479e+000	2.152486e+000
7.721154363297075e-004	2.727414e+000	-1.377401e+000	1.959383e+000
7.721306737798524e-004	2.726812e+000	-1.377323e+000	1.763758e+000
7.721470683317660e-004	2.726165e+000	-1.377238e+000	1.552427e+000
7.721679002345031e-004	2.725342e+000	-1.377131e+000	1.283480e+000
7.721778994291698e-004	2.724947e+000	-1.377079e+000	1.154907e+000
7.721882381233739e-004	2.724538e+000	-1.377026e+000	1.024231e+000
7.722002522344063e-004	2.724063e+000	-1.376964e+000	8.781698e-001
7.722125284081111e-004	2.723578e+000	-1.376901e+000	7.391946e-001
7.722258532896972e-004	2.723052e+000	-1.376832e+000	6.041989e-001
7.722394790081258e-004	2.722513e+000	-1.376762e+000	4.861539e-001
7.722541589693412e-004	2.721933e+000	-1.376686e+000	3.826955e-001
7.722694535262733e-004	2.721328e+000	-1.376607e+000	2.996810e-001
7.722865346777665e-004	2.720653e+000	-1.376518e+000	2.329787e-001
7.723071098417545e-004	2.719839e+000	-1.376412e+000	1.770011e-001
7.723197650279564e-004	2.719339e+000	-1.376346e+000	1.530606e-001
7.723316046760668e-004	2.718871e+000	-1.376285e+000	1.371513e-001
7.723454207436333e-004	2.718324e+000	-1.376214e+000	1.227661e-001
7.723602250354986e-004	2.717739e+000	-1.376137e+000	1.103251e-001
7.723760942294025e-004	2.717111e+000	-1.376055e+000	9.904751e-002
7.723921001147956e-004	2.716478e+000	-1.375972e+000	8.889958e-002
7.724095370247961e-004	2.715788e+000	-1.375881e+000	7.868913e-002
7.724292488437271e-004	2.715008e+000	-1.375779e+000	6.797034e-002
7.724540382014955e-004	2.714027e+000	-1.375651e+000	5.588919e-002
7.724901743248551e-004	2.712597e+000	-1.375463e+000	4.101297e-002
7.725257258611637e-004	2.711189e+000	-1.375278e+000	2.961406e-002
7.725648645175638e-004	2.709639e+000	-1.375075e+000	2.054478e-002
7.726004115157954e-004	2.708231e+000	-1.374889e+000	1.475832e-002
7.726351380337266e-004	2.706856e+000	-1.374709e+000	1.079117e-002
7.726682906441110e-004	2.705542e+000	-1.374536e+000	8.060873e-003
7.727053791466909e-004	2.704072e+000	-1.374342e+000	5.823313e-003
7.727405293766025e-004	2.702678e+000	-1.374159e+000	4.279031e-003
7.727843445869622e-004	2.700941e+000	-1.373930e+000	2.913177e-003
7.728271370268827e-004	2.699244e+000	-1.373706e+000	1.974234e-003
7.728644322433859e-004	2.697764e+000	-1.373510e+000	1.405595e-003
7.728987858660972e-004	2.696401e+000	-1.373330e+000	1.035609e-003
7.729357954912391e-004	2.694932e+000	-1.373136e+000	7.489956e-004
7.729737219074194e-004	2.693427e+000	-1.372937e+000	5.331094e-004
7.729999999999998e-004	2.692383e+000	-1.372799e+000	4.157509e-004
7.730045408357524e-004	2.692203e+000	-1.372775e+000	4.002998e-004
7.730136225072575e-004	2.691843e+000	-1.372727e+000	3.711235e-004
7.730681125362893e-004	2.689678e+000	-1.372441e+000	2.412166e-004
7.731320600293393e-004	2.687137e+000	-1.372104e+000	1.457839e-004
7.732002355757221e-004	2.684427e+000	-1.371744e+000	8.508140e-005
7.732831870897916e-004	2.681129e+000	-1.371306e+000	4.712144e-005
7.734990254217745e-004	2.672538e+000	-1.370161e+000	1.720260e-005
7.738859430045575e-004	2.657110e+000	-1.368096e+000	1.174026e-005
7.740000000000000e-004	2.652556e+000	-1.367485e+000	1.162914e-005
7.740342157223339e-004	2.651189e+000	-1.367301e+000	1.162953e-005
7.741026471670023e-004	2.648454e+000	-1.366932e+000	1.162987e-005
7.778022690002877e-004	2.498523e+000	-1.346134e+000	1.159458e-005
7.815018908335730e-004	2.346027e+000	-1.323816e+000	1.155824e-005
7.852015126668584e-004	2.190967e+000	-1.299977e+000	1.152085e-005
7.889011345001438e-004	2.033343e+000	-1.274618e+000	1.148242e-005
7.926007563334292e-004	1.873155e+000	-1.247739e+000	1.144294e-005
7.963003781667145e-004	1.710402e+000	-1.219339e+000	1.140242e-005
7.999999999999999e-004	1.545085e+000	-1.189419e+000	1.136085e-005
8.000000005184199e-004	1.545085e+000	-1.189419e+000	1.136085e-005
8.000000015552598e-004	1.545085e+000	-1.189419e+000	1.136085e-005
8.000000036289400e-004	1.545085e+000	-1.189419e+000	1.136085e-005
8.000000077762999e-004	1.545085e+000	-1.189419e+000	1.136085e-005
8.000000100000003e-004	1.545084e+000	-1.189419e+000	1.136085e-005
8.000000101343941e-004	1.545084e+000	-1.189419e+000	1.136085e-005
8.000000104031817e-004	1.545084e+000	-1.189419e+000	1.136085e-005
8.000000109407569e-004	1.545084e+000	-1.189419e+000	1.136085e-005
8.000000120159077e-004	1.545084e+000	-1.189419e+000	1.136085e-005
8.000000141662094e-004	1.545084e+000	-1.189419e+000	1.136085e-005
8.000000165176357e-004	1.545084e+000	-1.189419e+000	1.136085e-005
8.000000188764654e-004	1.545084e+000	-1.189419e+000	1.136085e-005
8.000000215046777e-004	1.545084e+000	-1.189419e+000	1.136085e-005
8.000000267611024e-004	1.545084e+000	-1.189419e+000	1.136085e-005
8.000000343407381e-004	1.545083e+000	-1.189419e+000	1.136085e-005
8.000000430536608e-004	1.545083e+000	-1.189419e+000	1.136086e-005
8.000000522789728e-004	1.545083e+000	-1.189419e+000	1.136090e-005
8.000000632018495e-004	1.545082e+000	-1.189419e+000	1.136099e-005
8.000000730858329e-004	1.545082e+000	-1.189419e+000	1.136121e-005
8.000000872490851e-004	1.545081e+000	-1.189419e+000	1.136192e-005
8.000001030963096e-004	1.545080e+000	-1.189418e+000	1.136383e-005
8.000001254989302e-004	1.545079e+000	-1.189418e+000	1.137049e-005
8.000001537991591e-004	1.545078e+000	-1.189418e+000	1.139344e-005
8.000001970640868e-004	1.545076e+000	-1.189418e+000	1.148129e-005
8.000002443989576e-004	1.545074e+000	-1.189417e+000	1.166769e-005
8.000002698680931e-004	1.545073e+000	-1.189417e+000	1.182956e-005
8.000002851100796e-004	1.545072e+000	-1.189417e+000	1.196336e-005
8.000002981221805e-004	1.545072e+000	-1.189417e+000	1.210240e-005
8.000003189830331e-004	1.545071e+000	-1.189417e+000	1.237980e-005
8.000003345714326e-004	1.545070e+000	-1.189417e+000	1.263518e-005
8.000003514722640e-004	1.545069e+000	-1.189416e+000	1.296182e-005
8.000003739837510e-004	1.545068e+000	-1.189416e+000	1.348486e-005
8.000003985589861e-004	1.545067e+000	-1.189416e+000	1.421202e-005
8.000004477094558e-004	1.545065e+000	-1.189416e+000	1.617248e-005
8.000005134487366e-004	1.545062e+000	-1.189415e+000	1.983134e-005
8.000005945382888e-004	1.545058e+000	-1.189414e+000	2.599914e-005
8.000006634455315e-004	1.545055e+000	-1.189414e+000	3.285970e-005
8.000007389719617e-004	1.545052e+000	-1.189413e+000	4.226632e-005
8.000008227953270e-004	1.545048e+000	-1.189412e+000	5.474166e-005
8.000009080318315e-004	1.545044e+000	-1.189412e+000	6.952706e-005
8.000010085506999e-004	1.545040e+000	-1.189411e+000	8.940037e-005
8.000011200260501e-004	1.545035e+000	-1.189410e+000	1.139774e-004
8.000012364003388e-004	1.545030e+000	-1.189409e+000	1.421002e-004
8.000013591006670e-004	1.545024e+000	-1.189408e+000	1.741213e-004
8.000014894797508e-004	1.545018e+000	-1.189407e+000	2.104631e-004
8.000016187936416e-004	1.545012e+000	-1.189406e+000	2.491330e-004
8.000018282240955e-004	1.545003e+000	-1.189404e+000	3.174751e-004
8.000020858250846e-004	1.544991e+000	-1.189402e+000	4.122657e-004
8.000023874094827e-004	1.544978e+000	-1.189399e+000	5.441989e-004
8.000027573050539e-004	1.544961e+000	-1.189397e+000	7.488414e-004
8.000032409239692e-004	1.544940e+000	-1.189392e+000	1.104540e-003
8.000038623384143e-004	1.544912e+000	-1.189387e+000	1.713721e-003
8.000045191507992e-004	1.544882e+000	-1.189382e+000	2.574519e-003
8.000055617376064e-004	1.544836e+000	-1.189373e+000	4.374183e-003
8.000068527511477e-004	1.544778e+000	-1.189363e+000	7.257190e-003
8.000084632444819e-004	1.544706e+000	-1.189349e+000	1.179208e-002
8.000100605992117e-004	1.544634e+000	-1.189336e+000	1.738647e-002
8.000125601013066e-004	1.544522e+000	-1.189315e+000	2.799760e-002
8.000149872469642e-004	1.544413e+000	-1.189295e+000	4.036296e-002
8.000187993053307e-004	1.544242e+000	-1.189264e+000	6.340104e-002
8.000229285880481e-004	1.544057e+000	-1.189230e+000	9.284618e-002
8.000302381785530e-004	1.543730e+000	-1.189169e+000	1.540675e-001
8.000399491945010e-004	1.543294e+000	-1.189089e+000	2.482228e-001
8.000560043117696e-004	1.542575e+000	-1.188956e+000	4.231592e-001
8.000709478487951e-004	1.541905e+000	-1.188833e+000	5.989273e-001
8.000857379704025e-004	1.541242e+000	-1.188711e+000	7.812793e-001
8.001019223719242e-004	1.540516e+000	-1.188577e+000	9.854432e-001
8.001170775790568e-004	1.539837e+000	-1.188451e+000	1.178836e+000
8.001329991956007e-004	1.539123e+000	-1.188320e+000	1.383172e+000
8.001496811818518e-004	1.538375e+000	-1.188182e+000	1.597775e+000
8.001642758494916e-004	1.537721e+000	-1.188061e+000	1.785673e+000
8.001743043670137e-004	1.537271e+000	-1.187978e+000	1.914785e+000
8.001853854158699e-004	1.536774e+000	-1.187886e+000	2.057399e+000
8.001972553406196e-004	1.536242e+000	-1.187788e+000	2.210090e+000
8.002096199444691e-004	1.535687e+000	-1.187685e+000	2.369044e+000
8.002226680297042e-004	1.535102e+000	-1.187577e+000	2.536663e+000
8.002360529631822e-004	1.534502e+000	-1.187467e+000	2.708471e+000
8.002501086143820e-004	1.533871e+000	-1.187350e+000	2.888734e+000
8.002643710574159e-004	1.533232e+000	-1.187232e+000	3.071377e+000
8.002796068057577e-004	1.532548e+000	-1.187106e+000	3.264858e+000
8.002955586116577e-004	1.531833e+000	-1.186973e+000	3.461138e+000
8.003098231249375e-004	1.531193e+000	-1.186855e+000	3.623523e+000
8.003232296723436e-004	1.530591e+000	-1.186744e+000	3.755023e+000
8.003390151638248e-004	1.529883e+000	-1.186613e+000	3.878653e+000
8.003537508460838e-004	1.529222e+000	-1.186491e+000	3.962418e+000
8.003700372133877e-004	1.528491e+000	-1.186356e+000	4.021666e+000
8.003862703015998e-004	1.527763e+000	-1.186221e+000	4.053268e+000
8.004052296470541e-004	1.526912e+000	-1.186063e+000	4.067563e+000
8.004164669428941e-004	1.526408e+000	-1.185970e+000	4.068108e+000
8.004262079561123e-004	1.525971e+000	-1.185889e+000	4.064787e+000
8.004370102963915e-004	1.525486e+000	-1.185800e+000	4.059474e+000
8.004482592065742e-004	1.524981e+000	-1.185706e+000	4.053348e+000
8.004603137261061e-004	1.524440e+000	-1.185606e+000	4.046955e+000
8.004729077421223e-004	1.523875e+000	-1.185501e+000	4.041081e+000
8.004862448878916e-004	1.523277e+000	-1.185390e+000	4.036101e+000
8.005146319366809e-004	1.522002e+000	-1.185155e+000	4.029906e+000
8.005477888904412e-004	1.520514e+000	-1.184879e+000	4.028266e+000
8.005708150630041e-004	1.519480e+000	-1.184687e+000	4.029007e+000
8.005855877583489e-004	1.518817e+000	-1.184564e+000	4.029805e+000
8.006153560014173e-004	1.517480e+000	-1.184317e+000	4.031465e+000
8.006312448682993e-004	1.516767e+000	-1.184184e+000	4.032248e+000
8.006497556555226e-004	1.515936e+000	-1.184030e+000	4.033029e+000
8.006708622024651e-004	1.514988e+000	-1.183854e+000	4.033772e+000
8.007002020969690e-004	1.513670e+000	-1.183610e+000	4.034639e+000
8.009300106744349e-004	1.503345e+000	-1.181692e+000	4.040711e+000
8.010000000000001e-004	1.500200e+000	-1.181107e+000	4.042595e+000
8.010152194970767e-004	1.499515e+000	-1.180980e+000	4.043003e+000
8.010456584912297e-004	1.498147e+000	-1.180725e+000	4.043818e+000
8.019588283158172e-004	1.457037e+000	-1.173041e+000	4.068154e+000
8.019999999999998e-004	1.455181e+000	-1.172693e+000	4.069246e+000
8.022470301050954e-004	1.444040e+000	-1.170597e+000	4.075768e+000
8.036403129472247e-004	1.381031e+000	-1.158663e+000	4.112190e+000
8.050335957893539e-004	1.317811e+000	-1.146538e+000	4.147889e+000
8.064268786314832e-004	1.254380e+000	-1.134222e+000	4.182866e+000
8.078201614736124e-004	1.190739e+000	-1.121715e+000	4.217119e+000
8.092134443157417e-004	1.126887e+000	-1.109016e+000	4.250650e+000
8.106067271578709e-004	1.062823e+000	-1.096127e+000	4.283459e+000
8.120000100000002e-004	9.985495e-001	-1.083046e+000	4.315545e+000
8.120000102103944e-004	9.985494e-001	-1.083046e+000	4.315545e+000
8.120000106311824e-004	9.985494e-001	-1.083046e+000	4.315545e+000
8.120000114727587e-004	9.985494e-001	-1.083046e+000	4.315545e+000
8.120000131559115e-004	9.985493e-001	-1.083046e+000	4.315545e+000
8.120000165222165e-004	9.985492e-001	-1.083046e+000	4.315545e+000
8.120000200000006e-004	9.985490e-001	-1.083046e+000	4.315545e+000
8.120000203132283e-004	9.985490e-001	-1.083046e+000	4.315545e+000
8.120000209396842e-004	9.985489e-001	-1.083046e+000	4.315545e+000
8.120000221925956e-004	9.985489e-001	-1.083046e+000	4.315545e+000
8.120000246984185e-004	9.985487e-001	-1.083046e+000	4.315545e+000
8.120000297100645e-004	9.985485e-001	-1.083046e+000	4.315545e+000
8.120000397333566e-004	9.985481e-001	-1.083046e+000	4.315545e+000
8.120000597799403e-004	9.985471e-001	-1.083046e+000	4.315546e+000
8.120000984845627e-004	9.985453e-001	-1.083045e+000	4.315547e+000
8.120001345973530e-004	9.985437e-001	-1.083045e+000	4.315547e+000
8.120001880585455e-004	9.985412e-001	-1.083044e+000	4.315548e+000
8.120002502598803e-004	9.985384e-001	-1.083044e+000	4.315549e+000
8.120003538279147e-004	9.985335e-001	-1.083043e+000	4.315550e+000
8.120004704170324e-004	9.985282e-001	-1.083042e+000	4.315550e+000
8.120005826708558e-004	9.985230e-001	-1.083041e+000	4.315547e+000
8.120006558563230e-004	9.985196e-001	-1.083040e+000	4.315543e+000
8.120007404949833e-004	9.985157e-001	-1.083039e+000	4.315536e+000
8.120008709383477e-004	9.985097e-001	-1.083038e+000	4.315520e+000
8.120009224413579e-004	9.985073e-001	-1.083037e+000	4.315512e+000
8.120009882062232e-004	9.985043e-001	-1.083037e+000	4.315499e+000
8.120010235732398e-004	9.985026e-001	-1.083036e+000	4.315491e+000
8.120010733517545e-004	9.985003e-001	-1.083036e+000	4.315479e+000
8.120011192441668e-004	9.984982e-001	-1.083036e+000	4.315467e+000
8.120011700239469e-004	9.984959e-001	-1.083035e+000	4.315454e+000
8.120011900365439e-004	9.984950e-001	-1.083035e+000	4.315447e+000
8.120012122029472e-004	9.984939e-001	-1.083035e+000	4.315440e+000
8.120012354378334e-004	9.984928e-001	-1.083034e+000	4.315433e+000
8.120012819076055e-004	9.984907e-001	-1.083034e+000	4.315417e+000
8.120013369460844e-004	9.984882e-001	-1.083033e+000	4.315396e+000
8.120013810774753e-004	9.984862e-001	-1.083033e+000	4.315379e+000
8.120014311803294e-004	9.984838e-001	-1.083033e+000	4.315358e+000
8.120015313860377e-004	9.984792e-001	-1.083032e+000	4.315310e+000
8.120017317974544e-004	9.984699e-001	-1.083030e+000	4.315202e+000
8.120019193556191e-004	9.984613e-001	-1.083028e+000	4.315084e+000
8.120021840477064e-004	9.984490e-001	-1.083025e+000	4.314886e+000
8.120024765058799e-004	9.984356e-001	-1.083023e+000	4.314631e+000
8.120027655726930e-004	9.984222e-001	-1.083020e+000	4.314337e+000
8.120031141659934e-004	9.984061e-001	-1.083017e+000	4.313933e+000
8.120034014578010e-004	9.983928e-001	-1.083014e+000	4.313560e+000
8.120036490549404e-004	9.983814e-001	-1.083012e+000	4.313207e+000
8.120039059473527e-004	9.983696e-001	-1.083009e+000	4.312802e+000
8.120044197321777e-004	9.983459e-001	-1.083004e+000	4.311903e+000
8.120049383084711e-004	9.983219e-001	-1.082999e+000	4.310868e+000
8.120059042073351e-004	9.982772e-001	-1.082990e+000	4.308625e+000
8.120069609246355e-004	9.982285e-001	-1.082980e+000	4.305671e+000
8.120090743592365e-004	9.981309e-001	-1.082960e+000	4.298104e+000
8.120133012284379e-004	9.979357e-001	-1.082920e+000	4.277583e+000
8.120217549668408e-004	9.975454e-001	-1.082840e+000	4.222626e+000
8.120315705246392e-004	9.970921e-001	-1.082748e+000	4.141342e+000
8.120442787976907e-004	9.965053e-001	-1.082628e+000	4.015728e+000
8.120577514923177e-004	9.958831e-001	-1.082500e+000	3.866737e+000
8.120735979346510e-004	9.951513e-001	-1.082350e+000	3.678890e+000
8.120891343447977e-004	9.944338e-001	-1.082203e+000	3.487383e+000
8.121050374122335e-004	9.936994e-001	-1.082053e+000	3.287017e+000
8.121200091133290e-004	9.930079e-001	-1.081911e+000	3.096197e+000
8.121356177945567e-004	9.922870e-001	-1.081764e+000	2.895973e+000
8.121523384202493e-004	9.915147e-001	-1.081605e+000	2.680697e+000
8.121683559207740e-004	9.907749e-001	-1.081454e+000	2.474036e+000
8.121780056765402e-004	9.903291e-001	-1.081362e+000	2.349374e+000
8.121887075443288e-004	9.898348e-001	-1.081261e+000	2.211006e+000
8.122002493742763e-004	9.893017e-001	-1.081152e+000	2.061695e+000
8.122126656544939e-004	9.887282e-001	-1.081034e+000	1.900992e+000
8.122254635277680e-004	9.881369e-001	-1.080913e+000	1.735279e+000
8.122391610561539e-004	9.875042e-001	-1.080783e+000	1.557850e+000
8.122533445552140e-004	9.868490e-001	-1.080649e+000	1.374065e+000
8.122685171853480e-004	9.861481e-001	-1.080505e+000	1.177697e+000
8.122847856974133e-004	9.853964e-001	-1.080351e+000	9.700203e-001
8.123039443926668e-004	9.845113e-001	-1.080169e+000	7.353388e-001
8.123180119646543e-004	9.838614e-001	-1.080036e+000	5.771533e-001
8.123302060741963e-004	9.832979e-001	-1.079920e+000	4.577220e-001
8.123436819475554e-004	9.826753e-001	-1.079792e+000	3.482344e-001
8.123585237301730e-004	9.819896e-001	-1.079651e+000	2.537572e-001
8.123738956492023e-004	9.812793e-001	-1.079506e+000	1.827802e-001
8.123910083987370e-004	9.804885e-001	-1.079343e+000	1.305304e-001
8.124101172193540e-004	9.796055e-001	-1.079162e+000	9.519864e-002
8.124273651918964e-004	9.788085e-001	-1.078998e+000	7.695677e-002
8.124389526183609e-004	9.782730e-001	-1.078888e+000	6.988861e-002
8.124485992961543e-004	9.778271e-001	-1.078797e+000	6.608605e-002
8.124584544438747e-004	9.773717e-001	-1.078703e+000	6.312603e-002
8.124693184050594e-004	9.768696e-001	-1.078600e+000	6.032675e-002
8.124797132768136e-004	9.763892e-001	-1.078501e+000	5.778265e-002
8.124912455765949e-004	9.758562e-001	-1.078392e+000	5.488889e-002
8.125039188144043e-004	9.752705e-001	-1.078271e+000	5.149186e-002
8.125192885226713e-004	9.745601e-001	-1.078125e+000	4.707275e-002
8.125377877222519e-004	9.737051e-001	-1.077950e+000	4.153425e-002
8.125637437887412e-004	9.725053e-001	-1.077703e+000	3.387745e-002
8.125879320772132e-004	9.713872e-001	-1.077473e+000	2.732603e-002
8.126112590565691e-004	9.703088e-001	-1.077251e+000	2.196649e-002
8.126405360514722e-004	9.689554e-001	-1.076973e+000	1.658607e-002
8.126673766340360e-004	9.677145e-001	-1.076717e+000	1.286498e-002
8.127035893237514e-004	9.660403e-001	-1.076373e+000	9.251707e-003
8.127381628677522e-004	9.644417e-001	-1.076044e+000	6.758659e-003
8.127687069275878e-004	9.630293e-001	-1.075753e+000	5.168725e-003
8.128025757644466e-004	9.614631e-001	-1.075430e+000	3.859210e-003
8.128381512963376e-004	9.598179e-001	-1.075091e+000	2.825417e-003
8.128739459168986e-004	9.581624e-001	-1.074750e+000	2.047772e-003
8.129038326496890e-004	9.567801e-001	-1.074465e+000	1.565128e-003
8.129374840196448e-004	9.552236e-001	-1.074144e+000	1.162620e-003
8.129715765377524e-004	9.536465e-001	-1.073819e+000	8.562104e-004
8.129999999999999e-004	9.523317e-001	-1.073547e+000	6.537099e-004
8.130039193198872e-004	9.521503e-001	-1.073510e+000	6.323630e-004
8.130117579596614e-004	9.517877e-001	-1.073435e+000	5.917564e-004
8.130587897983068e-004	9.496118e-001	-1.072986e+000	4.054376e-004
8.131214989165010e-004	9.467103e-001	-1.072387e+000	2.453362e-004
8.131894314699255e-004	9.435668e-001	-1.071737e+000	1.402450e-004
8.132767157955230e-004	9.395272e-001	-1.070902e+000	7.126630e-005
8.133713258417002e-004	9.351479e-001	-1.069996e+000	3.710783e-005
8.136663234672419e-004	9.214882e-001	-1.067165e+000	1.276459e-005
8.139201196040984e-004	9.097305e-001	-1.064724e+000	1.074772e-005
8.140000000000001e-004	9.060288e-001	-1.063955e+000	1.065216e-005
8.140377508253057e-004	9.042792e-001	-1.063591e+000	1.065753e-005
8.141132524759169e-004	9.007798e-001	-1.062862e+000	1.066500e-005
8.151242172829430e-004	8.538678e-001	-1.053056e+000	1.066202e-005
8.161351820899690e-004	8.068890e-001	-1.043157e+000	1.065783e-005
8.171461468969952e-004	7.598433e-001	-1.033165e+000	1.065245e-005
8.181571117040212e-004	7.127309e-001	-1.023081e+000	1.064585e-005
8.191680765110473e-004	6.655515e-001	-1.012905e+000	1.063806e-005
8.201790413180733e-004	6.183054e-001	-1.002635e+000	1.062906e-005
8.211900061250994e-004	5.709924e-001	-9.922739e-001	1.061886e-005
8.223719922308002e-004	5.156052e-001	-9.800444e-001	1.060898e-005
8.235539783365009e-004	4.601713e-001	-9.676970e-001	1.059902e-005
8.247359644422016e-004	4.046907e-001	-9.552316e-001	1.058897e-005
8.259179505479022e-004	3.491635e-001	-9.426483e-001	1.057883e-005
8.270999366536030e-004	2.935896e-001	-9.299469e-001	1.056861e-005
8.282819227593037e-004	2.379691e-001	-9.171276e-001	1.055831e-005
8.294639088650044e-004	1.823019e-001	-9.041903e-001	1.054791e-005
8.298867216464722e-004	1.623885e-001	-8.995377e-001	1.054403e-005
8.303095344279402e-004	1.424733e-001	-8.948704e-001	1.054019e-005
8.307323472094080e-004	1.225562e-001	-8.901886e-001	1.053638e-005
8.311551599908759e-004	1.026373e-001	-8.854921e-001	1.053261e-005
8.315779727723437e-004	8.271663e-002	-8.807811e-001	1.052888e-005
8.320007855538116e-004	6.279409e-002	-8.760554e-001	1.052519e-005
8.324235983352794e-004	4.286973e-002	-8.713152e-001	1.052153e-005
8.328599223826207e-004	2.230818e-002	-8.664110e-001	1.051760e-005
8.332962464299620e-004	1.747072e-003	-8.614918e-001	1.051365e-005
8.337325704773033e-004	-1.881360e-002	-8.565576e-001	1.050969e-005
8.341688945246445e-004	-3.937383e-002	-8.516084e-001	1.050572e-005
8.346052185719858e-004	-5.993362e-002	-8.466442e-001	1.050174e-005
8.350415426193271e-004	-8.049296e-002	-8.416650e-001	1.049775e-005
8.354778666666684e-004	-1.010519e-001	-8.366708e-001	1.049374e-005
8.360369526247635e-004	-1.273931e-001	-8.302528e-001	1.048859e-005
8.365960385828587e-004	-1.537289e-001	-8.238116e-001	1.048343e-005
8.371551245409539e-004	-1.800594e-001	-8.173473e-001	1.047824e-005
8.377142104990491e-004	-2.063845e-001	-8.108598e-001	1.047304e-005
8.382732964571443e-004	-2.327043e-001	-8.043492e-001	1.046782e-005
8.388323824152394e-004	-2.590187e-001	-7.978154e-001	1.046258e-005
8.393914683733346e-004	-2.853278e-001	-7.912585e-001	1.045732e-005
8.400000000000000e-004	-3.139526e-001	-7.840978e-001	1.045157e-005
8.400000010000000e-004	-3.139527e-001	-7.840977e-001	1.045157e-005
8.400000030000000e-004	-3.139527e-001	-7.840977e-001	1.045157e-005
8.400000070000000e-004	-3.139529e-001	-7.840977e-001	1.045157e-005
8.400000100000000e-004	-3.139531e-001	-7.840977e-001	1.045157e-005
8.400000102768233e-004	-3.139531e-001	-7.840977e-001	1.045157e-005
8.400000108304694e-004	-3.139531e-001	-7.840976e-001	1.045157e-005
8.400000119377616e-004	-3.139532e-001	-7.840976e-001	1.045157e-005
8.400000141523464e-004	-3.139533e-001	-7.840976e-001	1.045157e-005
8.400000185815161e-004	-3.139535e-001	-7.840976e-001	1.045157e-005
8.400000274398555e-004	-3.139539e-001	-7.840974e-001	1.045157e-005
8.400000368621423e-004	-3.139543e-001	-7.840973e-001	1.045158e-005
8.400000461202240e-004	-3.139548e-001	-7.840973e-001	1.045161e-005
8.400000549975651e-004	-3.139552e-001	-7.840971e-001	1.045168e-005
8.400000646222794e-004	-3.139556e-001	-7.840970e-001	1.045188e-005
8.400000775427704e-004	-3.139562e-001	-7.840968e-001	1.045253e-005
8.400000937604365e-004	-3.139570e-001	-7.840967e-001	1.045464e-005
8.400001158617981e-004	-3.139580e-001	-7.840964e-001	1.046229e-005
8.400001458056697e-004	-3.139594e-001	-7.840961e-001	1.049014e-005
8.400001856528182e-004	-3.139613e-001	-7.840956e-001	1.057594e-005
