time	V(vin)	V(vout)
6.162193600754114e-005	4.714379e+000	-3.447635e+000
6.177742000942641e-005	4.710297e+000	-3.453607e+000
6.193290401131168e-005	4.706186e+000	-3.459603e+000
6.208838801319695e-005	4.702048e+000	-3.465622e+000
6.405568332103011e-005	4.647271e+000	-3.544061e+000
6.461915713231152e-005	4.630758e+000	-3.567270e+000
6.518263094359292e-005	4.613886e+000	-3.590736e+000
6.574610475487432e-005	4.596655e+000	-3.614458e+000
6.630957856615571e-005	4.579064e+000	-3.638438e+000
6.687305237743711e-005	4.561114e+000	-3.662674e+000
6.743652618871852e-005	4.542804e+000	-3.687168e+000
6.799999999999992e-005	4.524135e+000	-3.711918e+000
6.831006125349808e-005	4.513712e+000	-3.725624e+000
6.862012250699625e-005	4.503183e+000	-3.739383e+000
6.893018376049442e-005	4.492548e+000	-3.753194e+000
6.924024501399260e-005	4.481805e+000	-3.767059e+000
6.955030626749076e-005	4.470957e+000	-3.780977e+000
6.986036752098893e-005	4.460001e+000	-3.794947e+000
7.017042877448709e-005	4.448940e+000	-3.808970e+000
7.099999999999988e-005	4.418828e+000	-3.846691e+000
7.128571428571417e-005	4.408283e+000	-3.859758e+000
7.157142857142846e-005	4.397649e+000	-3.872847e+000
7.185714285714276e-005	4.386928e+000	-3.885959e+000
7.214285714285706e-005	4.376118e+000	-3.899094e+000
7.242857142857135e-005	4.365219e+000	-3.912251e+000
7.271428571428564e-005	4.354233e+000	-3.925431e+000
7.299999999999993e-005	4.343158e+000	-3.938633e+000
7.400000000000006e-005	4.303710e+000	-3.984938e+000
7.499999999999998e-005	4.263201e+000	-4.031327e+000
7.599999999999990e-005	4.221640e+000	-4.077693e+000
7.700000000000003e-005	4.179037e+000	-4.123927e+000
7.717460099116969e-005	4.171492e+000	-4.131976e+000
7.734920198233936e-005	4.163916e+000	-4.140017e+000
7.752380297350902e-005	4.156309e+000	-4.148048e+000
7.769840396467870e-005	4.148671e+000	-4.156071e+000
7.787300495584836e-005	4.141001e+000	-4.164084e+000
7.804760594701803e-005	4.133300e+000	-4.172088e+000
7.822220693818769e-005	4.125568e+000	-4.180084e+000
7.905925518351693e-005	4.088071e+000	-4.218232e+000
7.999999999999999e-005	4.045085e+000	-4.260698e+000
8.099999999999991e-005	3.998423e+000	-4.305260e+000
8.200000000000004e-005	3.950775e+000	-4.349114e+000
8.299999999999996e-005	3.902152e+000	-4.392142e+000
8.506160261453335e-005	3.798886e+000	-4.477727e+000
8.541736787334565e-005	3.780658e+000	-4.492029e+000
8.577313313215793e-005	3.762313e+000	-4.506160e+000
8.612889839097023e-005	3.743852e+000	-4.520120e+000
8.648466364978253e-005	3.725274e+000	-4.533908e+000
8.684042890859483e-005	3.706580e+000	-4.547526e+000
8.719619416740711e-005	3.687769e+000	-4.560973e+000
8.755195942621941e-005	3.668841e+000	-4.574248e+000
8.777310807961663e-005	3.657018e+000	-4.582427e+000
8.799425673301385e-005	3.645152e+000	-4.590526e+000
8.821540538641107e-005	3.633241e+000	-4.598546e+000
8.843655403980829e-005	3.621287e+000	-4.606486e+000
8.865770269320551e-005	3.609289e+000	-4.614347e+000
8.887885134660272e-005	3.597247e+000	-4.622129e+000
8.909999999999994e-005	3.585161e+000	-4.629831e+000
8.937142857142852e-005	3.570269e+000	-4.639169e+000
8.964285714285708e-005	3.555312e+000	-4.648383e+000
8.991428571428565e-005	3.540291e+000	-4.657472e+000
9.018571428571423e-005	3.525205e+000	-4.666437e+000
9.045714285714280e-005	3.510056e+000	-4.675278e+000
9.072857142857136e-005	3.494842e+000	-4.683994e+000
9.099999999999994e-005	3.479564e+000	-4.692586e+000
9.129485714285707e-005	3.462895e+000	-4.701738e+000
9.158971428571422e-005	3.446153e+000	-4.710724e+000
9.188457142857135e-005	3.429338e+000	-4.719546e+000
9.217942857142849e-005	3.412449e+000	-4.728201e+000
9.247428571428563e-005	3.395487e+000	-4.736692e+000
9.276914285714277e-005	3.378452e+000	-4.745017e+000
9.306399999999991e-005	3.361343e+000	-4.753178e+000
9.399999999999990e-005	3.306559e+000	-4.777840e+000
9.500000000000003e-005	3.247240e+000	-4.802111e+000
9.522285714283717e-005	3.233910e+000	-4.807224e+000
9.544571428567431e-005	3.220541e+000	-4.812219e+000
9.566857142851145e-005	3.207133e+000	-4.817095e+000
9.589142857134860e-005	3.193686e+000	-4.821853e+000
9.611428571418573e-005	3.180199e+000	-4.826493e+000
9.633714285702288e-005	3.166673e+000	-4.831013e+000
9.655999999986001e-005	3.153108e+000	-4.835416e+000
9.719199999995215e-005	3.114430e+000	-4.847393e+000
9.800000000000000e-005	3.064535e+000	-4.861252e+000
9.899999999999991e-005	3.002101e+000	-4.876144e+000
1.000000000000001e-004	2.938926e+000	-4.888513e+000
1.010000000000000e-004	2.875026e+000	-4.898291e+000
1.011771429755351e-004	2.863632e+000	-4.899736e+000
1.013542859510702e-004	2.852216e+000	-4.901100e+000
1.015314289266053e-004	2.840778e+000	-4.902383e+000
1.017085719021404e-004	2.829318e+000	-4.903585e+000
1.018857148776755e-004	2.817836e+000	-4.904705e+000
1.020628578532106e-004	2.806333e+000	-4.905744e+000
1.022400008287457e-004	2.794807e+000	-4.906702e+000
1.030640002209989e-004	2.740911e+000	-4.910058e+000
1.033497137174315e-004	2.722115e+000	-4.910765e+000
1.036354272138640e-004	2.703265e+000	-4.911251e+000
1.039211407102966e-004	2.684361e+000	-4.911516e+000
1.042068542067291e-004	2.665403e+000	-4.911560e+000
1.044925677031617e-004	2.646391e+000	-4.911383e+000
1.047782811995942e-004	2.627326e+000	-4.910985e+000
1.050639946960268e-004	2.608206e+000	-4.910367e+000
1.052320636476792e-004	2.596935e+000	-4.909877e+000
1.054001325993315e-004	2.585646e+000	-4.909310e+000
1.055682015509839e-004	2.574339e+000	-4.908665e+000
1.057362705026363e-004	2.563014e+000	-4.907942e+000
1.059043394542887e-004	2.551671e+000	-4.907142e+000
1.060724084059410e-004	2.540311e+000	-4.906264e+000
1.062404773575934e-004	2.528932e+000	-4.905308e+000
1.066434012938518e-004	2.501579e+000	-4.902691e+000
1.070463252301102e-004	2.474129e+000	-4.899617e+000
1.074492491663686e-004	2.446582e+000	-4.896086e+000
1.078521731026270e-004	2.418937e+000	-4.892098e+000
1.082550970388854e-004	2.391195e+000	-4.887652e+000
1.086580209751438e-004	2.363355e+000	-4.882749e+000
1.090609449114022e-004	2.335418e+000	-4.877389e+000
1.094808099240590e-004	2.306206e+000	-4.871280e+000
1.099006749367158e-004	2.276897e+000	-4.864683e+000
1.103205399493726e-004	2.247491e+000	-4.857599e+000
1.107404049620295e-004	2.217988e+000	-4.850026e+000
1.111602699746863e-004	2.188388e+000	-4.841966e+000
1.115801349873431e-004	2.158691e+000	-4.833417e+000
1.119999999999999e-004	2.128896e+000	-4.824381e+000
1.122971259591818e-004	2.107757e+000	-4.817656e+000
1.125942519183636e-004	2.086573e+000	-4.810696e+000
1.128913778775455e-004	2.065344e+000	-4.803500e+000
1.131885038367274e-004	2.044070e+000	-4.796068e+000
1.134856297959093e-004	2.022751e+000	-4.788400e+000
1.137827557550911e-004	2.001388e+000	-4.780496e+000
1.140798817142730e-004	1.979980e+000	-4.772357e+000
1.150000000000001e-004	1.913417e+000	-4.745625e+000
1.152857142857144e-004	1.892665e+000	-4.736839e+000
1.155714285714286e-004	1.871876e+000	-4.727849e+000
1.158571428571429e-004	1.851050e+000	-4.718653e+000
1.161428571428571e-004	1.830186e+000	-4.709253e+000
1.164285714285714e-004	1.809286e+000	-4.699648e+000
1.167142857142857e-004	1.788349e+000	-4.689838e+000
1.169999999999999e-004	1.767374e+000	-4.679822e+000
1.180000000000001e-004	1.693690e+000	-4.643104e+000
1.190000000000000e-004	1.619587e+000	-4.603936e+000
1.199999999999999e-004	1.545085e+000	-4.562388e+000
1.201845219637959e-004	1.531295e+000	-4.554459e+000
1.203690439275920e-004	1.517493e+000	-4.546455e+000
1.205535658913880e-004	1.503678e+000	-4.538376e+000
1.207380878551841e-004	1.489850e+000	-4.530220e+000
1.209226098189801e-004	1.476010e+000	-4.521989e+000
1.211071317827762e-004	1.462158e+000	-4.513683e+000
1.212916537465722e-004	1.448292e+000	-4.505301e+000
1.220777743324191e-004	1.389089e+000	-4.468836e+000
1.230000000000001e-004	1.319365e+000	-4.424386e+000
1.240000000000000e-004	1.243449e+000	-4.374265e+000
1.242857142857143e-004	1.221701e+000	-4.359568e+000
1.245714285714286e-004	1.199929e+000	-4.344733e+000
1.248571428571429e-004	1.178133e+000	-4.329760e+000
1.251428571428571e-004	1.156314e+000	-4.314649e+000
1.254285714285715e-004	1.134472e+000	-4.299400e+000
1.257142857142857e-004	1.112606e+000	-4.284012e+000
1.260000000000000e-004	1.090716e+000	-4.268486e+000
1.261808362884845e-004	1.076851e+000	-4.258575e+000
1.263616725769690e-004	1.062977e+000	-4.248614e+000
1.265425088654534e-004	1.049095e+000	-4.238602e+000
1.267233451539379e-004	1.035204e+000	-4.228540e+000
1.269041814424224e-004	1.021305e+000	-4.218428e+000
1.270850177309069e-004	1.007397e+000	-4.208266e+000
1.272658540193913e-004	9.934814e-001	-4.198054e+000
1.280708944051711e-004	9.314366e-001	-4.152047e+000
1.283594444670922e-004	9.091600e-001	-4.135314e+000
1.286479945290133e-004	8.868658e-001	-4.118480e+000
1.289365445909344e-004	8.645541e-001	-4.101545e+000
1.292250946528555e-004	8.422249e-001	-4.084509e+000
1.295136447147766e-004	8.198782e-001	-4.067371e+000
1.298021947766977e-004	7.975139e-001	-4.050132e+000
1.300907448386188e-004	7.751322e-001	-4.032791e+000
1.305063527188161e-004	7.428653e-001	-4.007627e+000
1.309219605990134e-004	7.105702e-001	-3.982312e+000
1.313375684792108e-004	6.782469e-001	-3.956844e+000
1.317531763594081e-004	6.458953e-001	-3.931224e+000
1.321687842396054e-004	6.135156e-001	-3.905452e+000
1.325843921198028e-004	5.811077e-001	-3.879527e+000
1.330000000000001e-004	5.486715e-001	-3.853451e+000
1.332857142857143e-004	5.263605e-001	-3.835455e+000
1.335714285714286e-004	5.040400e-001	-3.817417e+000
1.338571428571429e-004	4.817100e-001	-3.799338e+000
1.341428571428571e-004	4.593706e-001	-3.781217e+000
1.344285714285714e-004	4.370217e-001	-3.763055e+000
1.347142857142857e-004	4.146633e-001	-3.744852e+000
1.349999999999999e-004	3.922955e-001	-3.726607e+000
1.360000000000001e-004	3.139526e-001	-3.662541e+000
1.370000000000000e-004	2.355323e-001	-3.598245e+000
1.379999999999999e-004	1.570538e-001	-3.533875e+000
1.382300362694072e-004	1.389940e-001	-3.519066e+000
1.384600725388145e-004	1.209331e-001	-3.504269e+000
1.386901088082218e-004	1.028709e-001	-3.489483e+000
1.389201450776291e-004	8.480759e-002	-3.474709e+000
1.391501813470364e-004	6.674305e-002	-3.459946e+000
1.393802176164437e-004	4.867732e-002	-3.445195e+000
1.396102538858510e-004	3.061040e-002	-3.430455e+000
1.399999999999999e-004	7.811560e-012	-3.405511e+000
1.410000000000001e-004	-7.853658e-002	-3.341819e+000
1.420000000000000e-004	-1.570538e-001	-3.278654e+000
1.429999999999999e-004	-2.355323e-001	-3.216166e+000
1.440000000000000e-004	-3.139526e-001	-3.154495e+000
1.441789942427431e-004	-3.279821e-001	-3.143556e+000
1.443579884854862e-004	-3.420087e-001	-3.132650e+000
1.445369827282293e-004	-3.560324e-001	-3.121777e+000
