time	V(sin32)	V(vout)
6.659999999999999e-004	-3.971324e+000	3.638892e+000
6.660741753692019e-004	-3.971682e+000	3.642591e+000
6.661483507384039e-004	-3.972039e+000	3.646284e+000
6.662225261076059e-004	-3.972397e+000	3.649969e+000
6.662967014768080e-004	-3.972755e+000	3.653646e+000
6.663708768460100e-004	-3.973112e+000	3.657316e+000
6.664450522152120e-004	-3.973470e+000	3.660979e+000
6.665192275844140e-004	-3.973828e+000	3.664635e+000
6.667795264733581e-004	-3.975083e+000	3.677407e+000
6.670000000000001e-004	-3.976146e+000	3.688181e+000
6.672132314596278e-004	-3.977648e+000	3.698517e+000
6.673233679151971e-004	-3.978424e+000	3.703833e+000
6.674664382517711e-004	-3.979431e+000	3.710714e+000
6.676209507387025e-004	-3.980520e+000	3.718110e+000
6.678740764644148e-004	-3.982302e+000	3.730169e+000
6.680000000000002e-004	-3.983189e+000	3.736144e+000
6.681068299495803e-004	-3.983817e+000	3.741183e+000
6.682492698823535e-004	-3.984655e+000	3.747876e+000
6.684298805141784e-004	-3.985716e+000	3.756324e+000
6.686539014536357e-004	-3.987033e+000	3.766735e+000
6.689999999999999e-004	-3.989068e+000	3.782717e+000
6.691129415163586e-004	-3.989399e+000	3.787885e+000
6.692258830327174e-004	-3.989730e+000	3.793034e+000
6.693388245490762e-004	-3.990061e+000	3.798164e+000
6.694517660654350e-004	-3.990393e+000	3.803274e+000
6.695647075817937e-004	-3.990724e+000	3.808366e+000
6.696776490981525e-004	-3.991055e+000	3.813439e+000
6.697905906145113e-004	-3.991386e+000	3.818492e+000
6.700000000000000e-004	-3.992000e+000	3.827838e+000
6.703622302330018e-004	-3.993126e+000	3.843777e+000
6.707762076421471e-004	-3.994413e+000	3.861784e+000
6.710530384844552e-004	-3.995262e+000	3.873711e+000
6.713712693911856e-004	-3.996181e+000	3.887201e+000
6.719999999999999e-004	-3.997996e+000	3.913482e+000
6.721904761904762e-004	-3.998242e+000	3.921302e+000
6.723809523809524e-004	-3.998470e+000	3.929064e+000
6.725714285714287e-004	-3.998680e+000	3.936767e+000
6.727619047619051e-004	-3.998872e+000	3.944412e+000
6.729523809523814e-004	-3.999047e+000	3.951999e+000
6.731428571428576e-004	-3.999204e+000	3.959528e+000
6.733333333333339e-004	-3.999343e+000	3.966999e+000
6.740406485087809e-004	-3.999766e+000	3.994173e+000
6.750466863056160e-004	-3.999788e+000	4.031332e+000
6.760536486299569e-004	-3.999009e+000	4.066729e+000
6.763454091105873e-004	-3.998775e+000	4.076638e+000
6.766371695912176e-004	-3.998407e+000	4.086393e+000
6.769289300718480e-004	-3.997906e+000	4.095991e+000
6.772206905524785e-004	-3.997272e+000	4.105433e+000
6.775124510331089e-004	-3.996505e+000	4.114720e+000
6.778042115137392e-004	-3.995606e+000	4.123850e+000
6.780959719943696e-004	-3.994573e+000	4.132825e+000
6.783229580665195e-004	-3.993577e+000	4.139686e+000
6.785499441386696e-004	-3.992637e+000	4.146450e+000
6.787769302108195e-004	-3.991752e+000	4.153116e+000
6.790039162829695e-004	-3.990923e+000	4.159685e+000
6.792309023551194e-004	-3.990149e+000	4.166156e+000
6.794578884272694e-004	-3.989431e+000	4.172530e+000
6.796848744994193e-004	-3.988768e+000	4.178807e+000
6.797849562365566e-004	-3.988462e+000	4.181543e+000
6.797849592365566e-004	-3.988462e+000	4.181543e+000
6.797849632365566e-004	-3.988462e+000	4.181543e+000
6.797849662365566e-004	-3.988462e+000	4.181543e+000
6.798029831392693e-004	-3.988407e+000	4.182033e+000
6.798210000419821e-004	-3.988352e+000	4.182522e+000
6.798390169446948e-004	-3.988297e+000	4.183011e+000
6.798570338474076e-004	-3.988242e+000	4.183499e+000
6.798750507501203e-004	-3.988186e+000	4.183987e+000
6.798930676528331e-004	-3.988131e+000	4.184474e+000
6.799110845555458e-004	-3.988076e+000	4.184960e+000
6.799262786124465e-004	-3.988029e+000	4.185369e+000
6.799298001095456e-004	-3.988019e+000	4.185464e+000
6.799315117722365e-004	-3.988014e+000	4.185510e+000
6.799331775662189e-004	-3.988008e+000	4.185555e+000
6.799340050384541e-004	-3.988006e+000	4.185577e+000
6.799346844435440e-004	-3.988004e+000	4.185596e+000
6.799352420996437e-004	-3.988002e+000	4.185611e+000
6.799358250482931e-004	-3.988000e+000	4.185627e+000
6.799364437409493e-004	-3.987998e+000	4.185643e+000
6.799372306451018e-004	-3.987996e+000	4.185664e+000
6.799383540822155e-004	-3.987993e+000	4.185695e+000
6.799400777439137e-004	-3.987987e+000	4.185741e+000
6.799430201159936e-004	-3.987978e+000	4.185820e+000
6.799481514845108e-004	-3.987963e+000	4.185958e+000
6.799574824157793e-004	-3.987934e+000	4.186209e+000
6.799720775343414e-004	-3.987890e+000	4.186601e+000
6.799879071398111e-004	-3.987841e+000	4.187026e+000
6.800000000000001e-004	-3.987804e+000	4.187350e+000
6.800018878008788e-004	-3.987795e+000	4.187401e+000
6.800056634026358e-004	-3.987776e+000	4.187502e+000
6.800283170131788e-004	-3.987666e+000	4.188108e+000
6.800585218272363e-004	-3.987519e+000	4.188914e+000
6.800884163198902e-004	-3.987373e+000	4.189711e+000
6.801203568093392e-004	-3.987217e+000	4.190560e+000
6.801526037758924e-004	-3.987060e+000	4.191416e+000
6.801969355461355e-004	-3.986843e+000	4.192587e+000
6.802751751944060e-004	-3.986461e+000	4.194646e+000
6.803613603312462e-004	-3.986041e+000	4.196901e+000
6.804626782222134e-004	-3.985547e+000	4.199528e+000
6.806653140041482e-004	-3.984558e+000	4.204722e+000
6.808866971298264e-004	-3.983478e+000	4.210327e+000
6.810000000000002e-004	-3.982925e+000	4.213165e+000
6.810251052156873e-004	-3.982747e+000	4.213787e+000
6.810753156470616e-004	-3.982391e+000	4.215026e+000
6.811757365098098e-004	-3.981679e+000	4.217493e+000
6.812705880228369e-004	-3.981007e+000	4.219805e+000
6.813910631296351e-004	-3.980152e+000	4.222715e+000
6.815249683986870e-004	-3.979203e+000	4.225909e+000
6.817927789367901e-004	-3.977304e+000	4.232199e+000
6.820978455097920e-004	-3.975359e+000	4.239223e+000
6.830141071725573e-004	-3.970881e+000	4.259134e+000
6.840538181016667e-004	-3.963180e+000	4.279669e+000
6.850171026383531e-004	-3.953542e+000	4.296738e+000
6.853011741769147e-004	-3.951690e+000	4.301400e+000
6.855852457154762e-004	-3.949802e+000	4.305901e+000
6.858693172540378e-004	-3.947878e+000	4.310238e+000
6.861533887925993e-004	-3.945918e+000	4.314414e+000
6.864374603311608e-004	-3.943923e+000	4.318427e+000
6.867215318697224e-004	-3.941891e+000	4.322277e+000
6.870056034082839e-004	-3.939824e+000	4.325965e+000
6.880143835352585e-004	-3.926877e+000	4.337692e+000
6.889999999999999e-004	-3.915964e+000	4.347133e+000
6.900000000000001e-004	-3.907070e+000	4.354679e+000
6.909999999999998e-004	-3.891275e+000	4.360186e+000
6.920219929922584e-004	-3.874108e+000	4.363720e+000
6.930000000000000e-004	-3.863604e+000	4.365136e+000
6.940135390883437e-004	-3.848246e+000	4.364593e+000
6.950296782838607e-004	-3.828320e+000	4.362020e+000
6.951844064006181e-004	-3.826474e+000	4.361446e+000
6.953391345173755e-004	-3.824573e+000	4.360828e+000
6.954938626341329e-004	-3.822619e+000	4.360165e+000
6.956485907508904e-004	-3.820610e+000	4.359458e+000
6.958033188676477e-004	-3.818547e+000	4.358707e+000
6.959580469844052e-004	-3.816430e+000	4.357911e+000
6.961127751011625e-004	-3.814259e+000	4.357071e+000
6.962584077108639e-004	-3.811841e+000	4.356227e+000
6.964040403205654e-004	-3.809351e+000	4.355345e+000
6.965496729302668e-004	-3.806790e+000	4.354425e+000
6.966953055399682e-004	-3.804158e+000	4.353468e+000
6.968409381496696e-004	-3.801455e+000	4.352473e+000
6.969865707593711e-004	-3.798680e+000	4.351439e+000
6.971322033690725e-004	-3.795835e+000	4.350368e+000
6.980462181158317e-004	-3.775495e+000	4.342705e+000
6.983337127177966e-004	-3.771537e+000	4.339965e+000
6.986212073197613e-004	-3.767486e+000	4.337079e+000
6.989087019217261e-004	-3.763343e+000	4.334047e+000
6.991961965236908e-004	-3.759106e+000	4.330868e+000
6.994836911256556e-004	-3.754777e+000	4.327543e+000
6.997711857276203e-004	-3.750355e+000	4.324072e+000
7.000586803295851e-004	-3.745841e+000	4.320455e+000
7.002077559302937e-004	-3.741990e+000	4.318514e+000
7.003568315310022e-004	-3.738185e+000	4.316537e+000
7.005059071317108e-004	-3.734424e+000	4.314522e+000
7.006549827324193e-004	-3.730709e+000	4.312471e+000
7.008040583331279e-004	-3.727039e+000	4.310383e+000
7.009531339338364e-004	-3.723414e+000	4.308258e+000
7.011022095345450e-004	-3.719834e+000	4.306096e+000
7.020482786712179e-004	-3.700172e+000	4.291472e+000
7.030421059915398e-004	-3.683454e+000	4.274509e+000
7.031183943361750e-004	-3.681309e+000	4.273141e+000
7.031946826808101e-004	-3.679164e+000	4.271762e+000
7.032709710254453e-004	-3.677019e+000	4.270373e+000
7.033472593700804e-004	-3.674874e+000	4.268975e+000
7.034235477147156e-004	-3.672729e+000	4.267566e+000
7.034998360593507e-004	-3.670584e+000	4.266147e+000
7.035761244039858e-004	-3.668438e+000	4.264718e+000
7.037893030737712e-004	-3.662300e+000	4.260689e+000
7.040024817435565e-004	-3.656192e+000	4.256590e+000
7.042156604133419e-004	-3.650113e+000	4.252422e+000
7.044288390831272e-004	-3.644065e+000	4.248184e+000
7.046420177529125e-004	-3.638046e+000	4.243876e+000
7.048551964226979e-004	-3.632058e+000	4.239499e+000
7.050683750924832e-004	-3.626099e+000	4.235052e+000
7.055913978494602e-004	-3.616655e+000	4.223850e+000
7.055914078494601e-004	-3.616654e+000	4.223850e+000
7.060209715199161e-004	-3.608756e+000	4.214348e+000
7.061775316055749e-004	-3.605040e+000	4.210814e+000
7.063340916912336e-004	-3.601229e+000	4.207247e+000
7.064906517768924e-004	-3.597323e+000	4.203647e+000
7.066472118625511e-004	-3.593323e+000	4.200013e+000
7.068037719482099e-004	-3.589228e+000	4.196346e+000
7.069603320338686e-004	-3.585038e+000	4.192646e+000
7.071168921195274e-004	-3.580753e+000	4.188912e+000
7.078555287172079e-004	-3.557199e+000	4.170830e+000
7.078556712737036e-004	-3.557194e+000	4.170826e+000
7.078558416818595e-004	-3.557189e+000	4.170822e+000
7.078559340789352e-004	-3.557186e+000	4.170820e+000
7.078560194135066e-004	-3.557183e+000	4.170818e+000
7.078561364139467e-004	-3.557179e+000	4.170815e+000
7.078561435128021e-004	-3.557179e+000	4.170815e+000
7.078561577105128e-004	-3.557179e+000	4.170815e+000
7.078561861059338e-004	-3.557178e+000	4.170814e+000
7.078562121774793e-004	-3.557177e+000	4.170813e+000
7.078562255944942e-004	-3.557177e+000	4.170813e+000
7.078562332347464e-004	-3.557176e+000	4.170813e+000
7.078562374434015e-004	-3.557176e+000	4.170813e+000
7.078562420744245e-004	-3.557176e+000	4.170812e+000
7.078562468861818e-004	-3.557176e+000	4.170812e+000
7.078562513037367e-004	-3.557176e+000	4.170812e+000
7.078562557211472e-004	-3.557176e+000	4.170812e+000
7.078562618356658e-004	-3.557176e+000	4.170812e+000
7.078562710522984e-004	-3.557175e+000	4.170812e+000
7.078562864716877e-004	-3.557175e+000	4.170811e+000
7.078563145596385e-004	-3.557174e+000	4.170811e+000
7.078563707355401e-004	-3.557172e+000	4.170809e+000
7.078564568298897e-004	-3.557169e+000	4.170807e+000
7.078565457960310e-004	-3.557167e+000	4.170805e+000
7.078566632013252e-004	-3.557163e+000	4.170802e+000
7.078568064878329e-004	-3.557158e+000	4.170798e+000
7.078570017163945e-004	-3.557152e+000	4.170794e+000
7.078572420719403e-004	-3.557144e+000	4.170787e+000
7.078575599892144e-004	-3.557134e+000	4.170779e+000
7.078579667130921e-004	-3.557121e+000	4.170769e+000
7.078585087956246e-004	-3.557104e+000	4.170756e+000
7.078592218228109e-004	-3.557081e+000	4.170738e+000
7.078615027816767e-004	-3.557009e+000	4.170681e+000
7.078633356715687e-004	-3.556950e+000	4.170635e+000
7.078659178358440e-004	-3.556868e+000	4.170570e+000
7.078696559133790e-004	-3.556748e+000	4.170477e+000
7.078751589198900e-004	-3.556573e+000	4.170340e+000
7.078821784159014e-004	-3.556349e+000	4.170164e+000
7.078831166111355e-004	-3.556319e+000	4.170141e+000
7.078849930016035e-004	-3.556259e+000	4.170094e+000
7.078887457825393e-004	-3.556140e+000	4.170000e+000
7.078962513444114e-004	-3.555900e+000	4.169812e+000
7.079090396158198e-004	-3.555493e+000	4.169492e+000
7.079215857045528e-004	-3.555093e+000	4.169178e+000
7.079392088887799e-004	-3.554531e+000	4.168736e+000
7.079581654675315e-004	-3.553926e+000	4.168260e+000
7.079842677170929e-004	-3.553094e+000	4.167603e+000
7.079999999999999e-004	-3.552592e+000	4.167208e+000
7.080089009597989e-004	-3.552417e+000	4.166984e+000
7.080207689061976e-004	-3.552184e+000	4.166685e+000
7.080445047989953e-004	-3.551717e+000	4.166086e+000
7.080690393730972e-004	-3.551234e+000	4.165467e+000
7.081020339294243e-004	-3.550585e+000	4.164632e+000
7.081440500848499e-004	-3.549759e+000	4.163568e+000
7.081908521548164e-004	-3.548838e+000	4.162380e+000
7.082345781882619e-004	-3.547978e+000	4.161266e+000
7.082973263269564e-004	-3.546744e+000	4.159665e+000
7.083623761840949e-004	-3.545465e+000	4.157999e+000
7.084440921996124e-004	-3.543858e+000	4.155898e+000
7.085709567110723e-004	-3.541363e+000	4.152618e+000
7.087022975079240e-004	-3.538779e+000	4.149201e+000
7.088883984353415e-004	-3.535119e+000	4.144327e+000
7.090177934239673e-004	-3.532566e+000	4.140917e+000
7.091245539677707e-004	-3.530419e+000	4.138079e+000
7.092669013595084e-004	-3.527557e+000	4.134270e+000
7.095214562481923e-004	-3.522438e+000	4.127400e+000
7.097827142773933e-004	-3.517184e+000	4.120279e+000
7.100046415994040e-004	-3.512654e+000	4.114180e+000
7.100944132980092e-004	-3.509567e+000	4.111689e+000
7.101841849966144e-004	-3.506480e+000	4.109188e+000
7.102739566952196e-004	-3.503393e+000	4.106677e+000
7.103637283938247e-004	-3.500306e+000	4.104156e+000
7.104535000924299e-004	-3.497219e+000	4.101625e+000
7.105432717910351e-004	-3.494132e+000	4.099084e+000
7.106330434896403e-004	-3.491045e+000	4.096533e+000
7.109193145657927e-004	-3.481200e+000	4.088352e+000
7.109999999999998e-004	-3.478425e+000	4.086034e+000
7.110880036623037e-004	-3.475943e+000	4.083491e+000
7.111760073246074e-004	-3.473460e+000	4.080938e+000
7.112640109869112e-004	-3.470978e+000	4.078376e+000
7.113520146492151e-004	-3.468495e+000	4.075805e+000
7.114400183115189e-004	-3.466013e+000	4.073225e+000
7.115280219738226e-004	-3.463530e+000	4.070635e+000
7.116160256361265e-004	-3.461048e+000	4.068037e+000
7.118594322182148e-004	-3.454181e+000	4.060821e+000
7.120075819128970e-004	-3.450052e+000	4.056404e+000
7.121058760327477e-004	-3.447921e+000	4.053454e+000
7.122041701525985e-004	-3.445791e+000	4.050493e+000
7.123024642724493e-004	-3.443660e+000	4.047522e+000
7.124007583923000e-004	-3.441530e+000	4.044540e+000
7.124990525121508e-004	-3.439400e+000	4.041548e+000
7.125973466320016e-004	-3.437269e+000	4.038546e+000
7.126956407518524e-004	-3.435139e+000	4.035532e+000
7.130080072266145e-004	-3.428246e+000	4.025917e+000
7.131528423039868e-004	-3.422874e+000	4.021416e+000
7.132976773813590e-004	-3.417515e+000	4.016896e+000
7.134425124587313e-004	-3.412168e+000	4.012357e+000
7.135873475361034e-004	-3.406834e+000	4.007798e+000
7.137321826134757e-004	-3.401512e+000	4.003220e+000
7.138770176908479e-004	-3.396202e+000	3.998622e+000
7.140218527682202e-004	-3.390905e+000	3.994005e+000
7.141660946556425e-004	-3.386512e+000	3.989382e+000
7.143103365430647e-004	-3.382139e+000	3.984742e+000
7.144545784304870e-004	-3.377786e+000	3.980085e+000
7.145988203179093e-004	-3.373453e+000	3.975410e+000
7.147430622053316e-004	-3.369139e+000	3.970717e+000
7.148873040927538e-004	-3.364846e+000	3.966006e+000
7.150315459801761e-004	-3.360572e+000	3.961278e+000
7.151772168736353e-004	-3.357298e+000	3.956480e+000
7.153228877670944e-004	-3.353949e+000	3.951664e+000
7.154685586605536e-004	-3.350525e+000	3.946833e+000
7.156142295540127e-004	-3.347027e+000	3.941985e+000
7.157599004474719e-004	-3.343453e+000	3.937120e+000
7.159055713409310e-004	-3.339805e+000	3.932238e+000
7.160512422343902e-004	-3.336082e+000	3.927340e+000
7.170415646243593e-004	-3.296925e+000	3.893595e+000
7.171942409360127e-004	-3.290267e+000	3.888324e+000
7.173469172476660e-004	-3.283851e+000	3.883038e+000
7.174995935593193e-004	-3.277679e+000	3.877738e+000
7.176522698709727e-004	-3.271749e+000	3.872422e+000
7.178049461826261e-004	-3.266062e+000	3.867093e+000
7.179576224942794e-004	-3.260618e+000	3.861748e+000
7.181102988059328e-004	-3.255416e+000	3.856389e+000
7.183916095283017e-004	-3.248986e+000	3.846465e+000
7.186729202506705e-004	-3.241884e+000	3.836495e+000
7.189542309730395e-004	-3.234111e+000	3.826480e+000
7.192355416954083e-004	-3.225667e+000	3.816418e+000
7.195168524177772e-004	-3.216552e+000	3.806311e+000
7.197981631401460e-004	-3.206765e+000	3.796158e+000
7.200794738625150e-004	-3.196308e+000	3.785959e+000
7.202414617919099e-004	-3.188546e+000	3.780068e+000
7.204034497213047e-004	-3.181226e+000	3.774165e+000
7.205654376506996e-004	-3.174347e+000	3.768249e+000
7.207274255800944e-004	-3.167909e+000	3.762321e+000
7.208894135094893e-004	-3.161912e+000	3.756381e+000
7.210514014388841e-004	-3.156357e+000	3.750428e+000
7.212133893682790e-004	-3.151243e+000	3.744463e+000
7.214394350192004e-004	-3.145338e+000	3.736117e+000
7.216654806701218e-004	-3.139413e+000	3.727752e+000
7.218915263210432e-004	-3.133467e+000	3.719367e+000
7.221175719719647e-004	-3.127499e+000	3.710962e+000
7.223436176228861e-004	-3.121511e+000	3.702537e+000
7.225696632738075e-004	-3.115501e+000	3.694093e+000
7.227957089247289e-004	-3.109471e+000	3.685630e+000
7.227957119247288e-004	-3.109471e+000	3.685630e+000
7.227957159247288e-004	-3.109471e+000	3.685630e+000
7.227957189247288e-004	-3.109471e+000	3.685629e+000
7.228137358249129e-004	-3.108991e+000	3.684954e+000
7.228317527250971e-004	-3.108512e+000	3.684279e+000
7.228497696252812e-004	-3.108033e+000	3.683603e+000
7.228677865254654e-004	-3.107554e+000	3.682928e+000
7.228858034256495e-004	-3.107075e+000	3.682252e+000
7.229038203258336e-004	-3.106596e+000	3.681576e+000
7.229218372260178e-004	-3.106117e+000	3.680900e+000
7.229404765956467e-004	-3.105621e+000	3.680201e+000
7.229416311260758e-004	-3.105590e+000	3.680157e+000
7.229423242830916e-004	-3.105572e+000	3.680131e+000
7.229427285208364e-004	-3.105561e+000	3.680116e+000
7.229428691895787e-004	-3.105557e+000	3.680111e+000
7.229430011474430e-004	-3.105554e+000	3.680106e+000
7.229430655144825e-004	-3.105552e+000	3.680104e+000
7.229431387901580e-004	-3.105550e+000	3.680101e+000
7.229432105366478e-004	-3.105548e+000	3.680098e+000
7.229433540296279e-004	-3.105544e+000	3.680093e+000
7.229435328967469e-004	-3.105540e+000	3.680086e+000
7.229438418400198e-004	-3.105531e+000	3.680074e+000
7.229470165035301e-004	-3.105447e+000	3.679955e+000
7.229506446903987e-004	-3.105350e+000	3.679819e+000
7.229579010641358e-004	-3.105158e+000	3.679547e+000
7.229724138116105e-004	-3.104772e+000	3.679002e+000
7.229880064339050e-004	-3.104357e+000	3.678416e+000
7.230001362829817e-004	-3.103932e+000	3.677961e+000
7.230122661320583e-004	-3.103478e+000	3.677506e+000
7.230243959811350e-004	-3.102992e+000	3.677050e+000
7.230365258302118e-004	-3.102477e+000	3.676595e+000
7.230486556792884e-004	-3.101932e+000	3.676139e+000
7.230607855283651e-004	-3.101356e+000	3.675683e+000
7.230729153774418e-004	-3.100750e+000	3.675228e+000
7.231028288106037e-004	-3.099401e+000	3.674103e+000
7.231382263429057e-004	-3.097805e+000	3.672773e+000
7.231768530007857e-004	-3.096063e+000	3.671321e+000
7.232266908760833e-004	-3.093815e+000	3.669446e+000
7.232787776329575e-004	-3.091466e+000	3.667486e+000
7.233767228785252e-004	-3.087049e+000	3.663798e+000
7.234856284502613e-004	-3.082139e+000	3.659694e+000
7.236600782616902e-004	-3.074271e+000	3.653111e+000
7.239135777270412e-004	-3.062840e+000	3.643534e+000
7.240058574913100e-004	-3.058728e+000	3.640044e+000
7.240555181555775e-004	-3.056906e+000	3.638165e+000
7.241051788198450e-004	-3.055084e+000	3.636284e+000
7.241548394841125e-004	-3.053262e+000	3.634403e+000
7.242045001483800e-004	-3.051439e+000	3.632521e+000
7.242541608126475e-004	-3.049617e+000	3.630639e+000
7.243038214769150e-004	-3.047795e+000	3.628756e+000
7.243534821411825e-004	-3.045973e+000	3.626872e+000
7.245138741352130e-004	-3.040088e+000	3.620784e+000
7.246849712239326e-004	-3.033811e+000	3.614282e+000
7.248760679257454e-004	-3.027212e+000	3.607014e+000
7.250671646275581e-004	-3.020879e+000	3.599740e+000
7.252582613293709e-004	-3.014812e+000	3.592458e+000
7.254493580311836e-004	-3.009012e+000	3.585169e+000
7.256404547329963e-004	-3.003478e+000	3.577872e+000
7.258315514348091e-004	-2.998211e+000	3.570569e+000
7.260226481366218e-004	-2.993209e+000	3.563259e+000
7.263169351821215e-004	-2.979088e+000	3.551989e+000
7.266112222276212e-004	-2.965058e+000	3.540712e+000
7.269055092731209e-004	-2.951118e+000	3.529426e+000
7.271997963186205e-004	-2.937269e+000	3.518133e+000
7.274940833641202e-004	-2.923511e+000	3.506832e+000
7.277883704096199e-004	-2.909843e+000	3.495523e+000
7.280826574551196e-004	-2.896266e+000	3.484206e+000
7.290082464102357e-004	-2.868996e+000	3.448609e+000
7.300175866232130e-004	-2.828707e+000	3.409803e+000
7.310060461455841e-004	-2.779039e+000	3.371857e+000
7.320000000000000e-004	-2.748584e+000	3.333804e+000
7.330153244982755e-004	-2.706377e+000	3.295082e+000
7.340086876840000e-004	-2.654477e+000	3.257383e+000
7.342964972464988e-004	-2.645392e+000	3.246499e+000
7.345843068089977e-004	-2.636239e+000	3.235637e+000
7.348721163714966e-004	-2.627017e+000	3.224795e+000
7.351599259339955e-004	-2.617727e+000	3.213974e+000
7.354477354964943e-004	-2.608368e+000	3.203173e+000
7.357355450589932e-004	-2.598941e+000	3.192394e+000
7.360233546214920e-004	-2.589446e+000	3.181635e+000
7.370268126310631e-004	-2.535251e+000	3.144325e+000
7.380548396302444e-004	-2.490668e+000	3.106429e+000
7.382328579867306e-004	-2.486200e+000	3.099902e+000
7.384108763432170e-004	-2.480916e+000	3.093386e+000
7.385888946997032e-004	-2.474817e+000	3.086881e+000
7.387669130561894e-004	-2.467903e+000	3.080387e+000
7.389449314126757e-004	-2.460173e+000	3.073904e+000
7.391229497691620e-004	-2.451629e+000	3.067432e+000
7.393009681256483e-004	-2.442269e+000	3.060971e+000
7.395122055743738e-004	-2.430434e+000	3.053320e+000
7.397234430230994e-004	-2.418564e+000	3.045686e+000
7.399346804718250e-004	-2.406659e+000	3.038068e+000
7.401459179205506e-004	-2.394718e+000	3.030467e+000
7.403571553692761e-004	-2.382743e+000	3.022882e+000
7.405683928180017e-004	-2.370733e+000	3.015315e+000
7.407796302667273e-004	-2.358687e+000	3.007764e+000
7.409708052003688e-004	-2.349540e+000	3.000941e+000
7.411619801340104e-004	-2.340943e+000	2.994133e+000
7.413531550676519e-004	-2.332897e+000	2.987340e+000
7.415443300012936e-004	-2.325402e+000	2.980562e+000
7.417355049349351e-004	-2.318458e+000	2.973798e+000
7.419266798685767e-004	-2.312064e+000	2.967050e+000
7.421178548022182e-004	-2.306222e+000	2.960316e+000
7.424080164151731e-004	-2.292690e+000	2.950121e+000
7.426981780281279e-004	-2.278678e+000	2.939961e+000
7.429883396410828e-004	-2.264185e+000	2.929833e+000
7.432785012540376e-004	-2.249211e+000	2.919739e+000
7.435686628669925e-004	-2.233756e+000	2.909678e+000
7.438588244799473e-004	-2.217821e+000	2.899651e+000
7.441489860929022e-004	-2.201405e+000	2.889657e+000
7.450281552851493e-004	-2.169864e+000	2.859582e+000
7.451856647247914e-004	-2.162663e+000	2.854228e+000
7.453431741644334e-004	-2.155278e+000	2.848883e+000
7.455006836040754e-004	-2.147709e+000	2.843547e+000
7.456581930437174e-004	-2.139956e+000	2.838221e+000
7.458157024833594e-004	-2.132019e+000	2.832905e+000
7.459732119230014e-004	-2.123898e+000	2.827598e+000
7.461307213626435e-004	-2.115593e+000	2.822300e+000
7.462707404179153e-004	-2.106479e+000	2.817601e+000
7.464107594731870e-004	-2.097718e+000	2.812909e+000
7.465507785284588e-004	-2.089310e+000	2.808225e+000
7.466907975837306e-004	-2.081256e+000	2.803547e+000
7.468308166390024e-004	-2.073556e+000	2.798877e+000
7.469708356942741e-004	-2.066210e+000	2.794214e+000
7.471108547495459e-004	-2.059217e+000	2.789558e+000
7.473238970049868e-004	-2.051469e+000	2.782491e+000
7.475369392604276e-004	-2.043708e+000	2.775441e+000
7.477499815158685e-004	-2.035936e+000	2.768408e+000
7.479630237713094e-004	-2.028152e+000	2.761391e+000
7.481760660267503e-004	-2.020355e+000	2.754391e+000
7.483891082821911e-004	-2.012547e+000	2.747408e+000
7.486021505376320e-004	-2.004727e+000	2.740442e+000
7.486021605376319e-004	-2.004727e+000	2.740441e+000
7.490156448350044e-004	-1.989166e+000	2.726968e+000
7.500315616919867e-004	-1.926918e+000	2.694120e+000
7.508569266278372e-004	-1.885895e+000	2.667691e+000
7.508595161911341e-004	-1.885766e+000	2.667608e+000
7.508595971149872e-004	-1.885762e+000	2.667606e+000
7.508597589626935e-004	-1.885754e+000	2.667601e+000
7.508598631885172e-004	-1.885749e+000	2.667598e+000
7.508599175752315e-004	-1.885746e+000	2.667596e+000
7.508599406457080e-004	-1.885745e+000	2.667595e+000
7.508599479189070e-004	-1.885745e+000	2.667595e+000
7.508599579724648e-004	-1.885744e+000	2.667594e+000
7.508599625321985e-004	-1.885744e+000	2.667594e+000
7.508599689155086e-004	-1.885744e+000	2.667594e+000
7.508599789085835e-004	-1.885743e+000	2.667594e+000
7.508599988947330e-004	-1.885742e+000	2.667593e+000
7.508600388670323e-004	-1.885740e+000	2.667592e+000
7.508601188116310e-004	-1.885736e+000	2.667589e+000
7.508601951231376e-004	-1.885733e+000	2.667587e+000
7.508603036712773e-004	-1.885727e+000	2.667583e+000
7.508604325607723e-004	-1.885721e+000	2.667579e+000
7.508606170038164e-004	-1.885712e+000	2.667573e+000
7.508608373593519e-004	-1.885701e+000	2.667566e+000
7.508611423302728e-004	-1.885686e+000	2.667557e+000
7.508615254313185e-004	-1.885667e+000	2.667544e+000
7.508620557503168e-004	-1.885640e+000	2.667527e+000
7.508627470913664e-004	-1.885606e+000	2.667506e+000
7.508650336470533e-004	-1.885492e+000	2.667433e+000
7.508669288990590e-004	-1.885398e+000	2.667372e+000
7.508696199990460e-004	-1.885264e+000	2.667286e+000
7.508736383268194e-004	-1.885064e+000	2.667158e+000
7.508796460837931e-004	-1.884766e+000	2.666967e+000
7.508871844587278e-004	-1.884391e+000	2.666726e+000
7.508957713127538e-004	-1.883964e+000	2.666453e+000
7.509058316219133e-004	-1.883464e+000	2.666132e+000
7.509181039302404e-004	-1.882854e+000	2.665741e+000
7.509338562295517e-004	-1.882071e+000	2.665239e+000
7.509554187731678e-004	-1.881000e+000	2.664552e+000
7.509999999999999e-004	-1.878784e+000	2.663132e+000
7.510037403045864e-004	-1.878644e+000	2.663013e+000
7.510112209137589e-004	-1.878363e+000	2.662775e+000
