time	V(sin32)	V(vout)
9.486551462983849e-004	1.686277e-001	3.490400e-001
9.486728017367493e-004	1.698746e-001	3.485535e-001
9.486840312868498e-004	1.706678e-001	3.482440e-001
9.486941231445882e-004	1.713805e-001	3.479658e-001
9.487056348873335e-004	1.721936e-001	3.476484e-001
9.487171355216399e-004	1.730058e-001	3.473312e-001
9.487295957090886e-004	1.738859e-001	3.469875e-001
9.487423384627576e-004	1.747859e-001	3.466359e-001
9.487560048229353e-004	1.757511e-001	3.462588e-001
9.487699723707164e-004	1.767376e-001	3.458732e-001
9.487849159621818e-004	1.777930e-001	3.454606e-001
9.488008117678136e-004	1.789157e-001	3.450216e-001
9.488202347117626e-004	1.802875e-001	3.444850e-001
9.488326727226113e-004	1.811660e-001	3.441413e-001
9.488450881438900e-004	1.820429e-001	3.437982e-001
9.488613304741264e-004	1.831900e-001	3.433491e-001
9.488759759519131e-004	1.842244e-001	3.429441e-001
9.488937913403003e-004	1.854827e-001	3.424513e-001
9.489115565069115e-004	1.867374e-001	3.419597e-001
9.489346943814515e-004	1.883716e-001	3.413192e-001
9.489564678944562e-004	1.899094e-001	3.407162e-001
9.489715824584216e-004	1.909769e-001	3.402976e-001
9.489841322019247e-004	1.918633e-001	3.399499e-001
9.489976351848900e-004	1.928170e-001	3.395757e-001
9.489999999999998e-004	1.929840e-001	3.395101e-001
9.490014300207669e-004	1.930849e-001	3.394705e-001
9.490042900623008e-004	1.932867e-001	3.393912e-001
9.490100101453691e-004	1.936904e-001	3.392327e-001
9.490214503115051e-004	1.944977e-001	3.389154e-001
9.490402870150081e-004	1.958271e-001	3.383930e-001
9.490601126111928e-004	1.972262e-001	3.378430e-001
9.490859199392820e-004	1.990474e-001	3.371267e-001
9.491225651967958e-004	2.016334e-001	3.361092e-001
9.491517392435909e-004	2.036922e-001	3.352986e-001
9.491829657630700e-004	2.058959e-001	3.344306e-001
9.492162992099616e-004	2.082482e-001	3.335035e-001
9.492489543958837e-004	2.105527e-001	3.325947e-001
9.492825333356270e-004	2.129224e-001	3.316597e-001
9.493191765708627e-004	2.155083e-001	3.306387e-001
9.493529433954907e-004	2.178912e-001	3.296974e-001
9.493841940354988e-004	2.200966e-001	3.288257e-001
9.494134689543980e-004	2.221625e-001	3.280087e-001
9.494428506452071e-004	2.242360e-001	3.271883e-001
9.494723331847162e-004	2.263166e-001	3.263647e-001
9.495146846180084e-004	2.293053e-001	3.251807e-001
9.495599711617821e-004	2.325012e-001	3.239139e-001
9.496138411836403e-004	2.363028e-001	3.224056e-001
9.496709222521775e-004	2.403310e-001	3.208059e-001
9.497411762732343e-004	2.452888e-001	3.188350e-001
9.498204466711884e-004	2.508829e-001	3.166082e-001
9.499219122188463e-004	2.580433e-001	3.137541e-001
9.499999999999999e-004	2.635540e-001	3.115551e-001
9.500055806600958e-004	2.637901e-001	3.113978e-001
9.500167419802873e-004	2.642623e-001	3.110831e-001
9.501587055851345e-004	2.702532e-001	3.070745e-001
9.503006691899818e-004	2.762561e-001	3.030571e-001
9.504426327948290e-004	2.822710e-001	2.990309e-001
9.505845963996764e-004	2.882979e-001	2.949959e-001
9.507265600045236e-004	2.943369e-001	2.909521e-001
9.508685236093709e-004	3.003879e-001	2.868995e-001
9.510104872142182e-004	3.064509e-001	2.828381e-001
9.520569492686092e-004	3.662110e-001	2.526236e-001
9.530221670025385e-004	4.334762e-001	2.243478e-001
9.540031503304778e-004	4.748607e-001	1.952314e-001
9.541632428289178e-004	4.835105e-001	1.904439e-001
9.543233353273578e-004	4.923523e-001	1.856476e-001
9.544834278257978e-004	5.013859e-001	1.808423e-001
9.546435203242378e-004	5.106114e-001	1.760280e-001
9.548036128226779e-004	5.200288e-001	1.712049e-001
9.549637053211178e-004	5.296380e-001	1.663728e-001
9.551237978195578e-004	5.394391e-001	1.615318e-001
9.559999999999998e-004	6.007540e-001	1.348804e-001
9.562873833555518e-004	6.127638e-001	1.260820e-001
9.565747667111039e-004	6.247955e-001	1.172597e-001
9.568621500666559e-004	6.368493e-001	1.084135e-001
9.571495334222079e-004	6.489251e-001	9.954349e-002
9.574369167777599e-004	6.610228e-001	9.064960e-002
9.577243001333119e-004	6.731426e-001	8.173184e-002
9.580116834888640e-004	6.852843e-001	7.279021e-002
9.590225665273085e-004	7.552504e-001	4.117234e-002
9.600395755948632e-004	8.111097e-001	9.122376e-003
9.601859029314711e-004	8.168996e-001	4.492328e-003
9.603322302680791e-004	8.228663e-001	-1.415472e-004
9.604785576046870e-004	8.290098e-001	-4.779250e-003
9.606248849412950e-004	8.353301e-001	-9.420779e-003
9.607712122779030e-004	8.418272e-001	-1.406614e-002
9.609175396145109e-004	8.485011e-001	-1.871532e-002
9.610638669511188e-004	8.553519e-001	-2.336833e-002
9.615384615384577e-004	8.880618e-001	-3.848512e-002
9.615384625384577e-004	8.880619e-001	-3.848515e-002
9.615384645384577e-004	8.880621e-001	-3.848521e-002
9.615384685384577e-004	8.880624e-001	-3.848534e-002
9.615384715384577e-004	8.880625e-001	-3.848544e-002
9.615384717071305e-004	8.880625e-001	-3.848544e-002
9.615384720444756e-004	8.880626e-001	-3.848545e-002
9.615384727191664e-004	8.880626e-001	-3.848547e-002
9.615384740685479e-004	8.880627e-001	-3.848552e-002
9.615384767673106e-004	8.880629e-001	-3.848561e-002
9.615384821648363e-004	8.880633e-001	-3.848578e-002
9.615384929598874e-004	8.880640e-001	-3.848612e-002
9.615385080511151e-004	8.880650e-001	-3.848660e-002
9.615385227721416e-004	8.880661e-001	-3.848707e-002
9.615385400124367e-004	8.880672e-001	-3.848762e-002
9.615385616533233e-004	8.880687e-001	-3.848831e-002
9.615385758158530e-004	8.880697e-001	-3.848876e-002
9.615385860632232e-004	8.880704e-001	-3.848909e-002
9.615385961105776e-004	8.880711e-001	-3.848941e-002
9.615386065319688e-004	8.880718e-001	-3.848974e-002
9.615386248759601e-004	8.880731e-001	-3.849033e-002
9.615386342996992e-004	8.880737e-001	-3.849063e-002
9.615386427303846e-004	8.880743e-001	-3.849090e-002
9.615386506021005e-004	8.880749e-001	-3.849115e-002
9.615386576929028e-004	8.880754e-001	-3.849137e-002
9.615386718745075e-004	8.880764e-001	-3.849183e-002
9.615386925287462e-004	8.880778e-001	-3.849249e-002
9.615387126899627e-004	8.880792e-001	-3.849313e-002
9.615387321551460e-004	8.880805e-001	-3.849375e-002
9.615387540621314e-004	8.880820e-001	-3.849445e-002
9.615387743087791e-004	8.880834e-001	-3.849509e-002
9.615387966624258e-004	8.880849e-001	-3.849581e-002
9.615388157636915e-004	8.880863e-001	-3.849642e-002
9.615388400156873e-004	8.880879e-001	-3.849719e-002
9.615388595611359e-004	8.880893e-001	-3.849781e-002
9.615388823608607e-004	8.880908e-001	-3.849854e-002
9.615389279603107e-004	8.880940e-001	-3.849999e-002
9.615389972977874e-004	8.880988e-001	-3.850221e-002
9.615390861039837e-004	8.881049e-001	-3.850504e-002
9.615392080131544e-004	8.881133e-001	-3.850892e-002
9.615393234844723e-004	8.881212e-001	-3.851261e-002
9.615394632161950e-004	8.881309e-001	-3.851706e-002
9.615396089537542e-004	8.881409e-001	-3.852171e-002
9.615397596210466e-004	8.881513e-001	-3.852651e-002
9.615399034389950e-004	8.881612e-001	-3.853110e-002
9.615401127956963e-004	8.881757e-001	-3.853778e-002
9.615404386395551e-004	8.881981e-001	-3.854817e-002
9.615408224623594e-004	8.882245e-001	-3.856041e-002
9.615412951153959e-004	8.882571e-001	-3.857548e-002
9.615418124470322e-004	8.882928e-001	-3.859198e-002
9.615424420733221e-004	8.883362e-001	-3.861206e-002
9.615432388571580e-004	8.883911e-001	-3.863747e-002
9.615443525314094e-004	8.884678e-001	-3.867298e-002
9.615454388289136e-004	8.885427e-001	-3.870763e-002
9.615464175230784e-004	8.886102e-001	-3.873884e-002
9.615474522222506e-004	8.886815e-001	-3.877184e-002
9.615484551572014e-004	8.887506e-001	-3.880382e-002
9.615499240102450e-004	8.888519e-001	-3.885067e-002
9.615520506362960e-004	8.889984e-001	-3.891849e-002
9.615552564661701e-004	8.892194e-001	-3.902073e-002
9.615599700230552e-004	8.895442e-001	-3.917106e-002
9.615680993437458e-004	8.901045e-001	-3.943034e-002
9.615798738749166e-004	8.909160e-001	-3.980590e-002
9.615943015214429e-004	8.919104e-001	-4.026610e-002
9.616073539818202e-004	8.928100e-001	-4.068248e-002
9.616224035393856e-004	8.938473e-001	-4.116258e-002
9.616364901710601e-004	8.948182e-001	-4.161200e-002
9.616518267864843e-004	8.958752e-001	-4.210133e-002
9.616664954797951e-004	8.968862e-001	-4.256940e-002
9.616827660177078e-004	8.980076e-001	-4.308860e-002
9.617010305478270e-004	8.992664e-001	-4.367148e-002
9.617111759866533e-004	8.999656e-001	-4.399528e-002
9.617217711297391e-004	9.006959e-001	-4.433344e-002
9.617339459346021e-004	9.015350e-001	-4.472205e-002
9.617460978587436e-004	9.023725e-001	-4.510995e-002
9.617591948790738e-004	9.032753e-001	-4.552804e-002
9.617724136744546e-004	9.041863e-001	-4.595004e-002
9.617864722495048e-004	9.051552e-001	-4.639888e-002
9.618007369672655e-004	9.061384e-001	-4.685434e-002
9.618159599944580e-004	9.071876e-001	-4.734042e-002
9.618322973840091e-004	9.083136e-001	-4.786212e-002
9.618478095067950e-004	9.093827e-001	-4.835751e-002
9.618604153194318e-004	9.102516e-001	-4.876010e-002
9.618734242754271e-004	9.111481e-001	-4.917560e-002
9.618883067084214e-004	9.121739e-001	-4.965096e-002
9.619030012385376e-004	9.131867e-001	-5.012035e-002
9.619196648709373e-004	9.143351e-001	-5.065268e-002
9.619349014832771e-004	9.153853e-001	-5.113946e-002
9.619449938443624e-004	9.160809e-001	-5.146191e-002
9.619558632696390e-004	9.168300e-001	-5.180920e-002
9.619674206495766e-004	9.176266e-001	-5.217849e-002
9.619797016958164e-004	9.184730e-001	-5.257092e-002
9.619925417969251e-004	9.193580e-001	-5.298124e-002
9.620000000000002e-004	9.198720e-001	-5.321958e-002
9.620013518969323e-004	9.199648e-001	-5.326279e-002
9.620040556907960e-004	9.201505e-001	-5.334920e-002
9.620202784539791e-004	9.212642e-001	-5.386768e-002
9.620555932170565e-004	9.236887e-001	-5.499647e-002
9.620783039537732e-004	9.252479e-001	-5.572247e-002
9.621010146904899e-004	9.268071e-001	-5.644854e-002
9.621237254272065e-004	9.283663e-001	-5.717469e-002
9.621464361639233e-004	9.299255e-001	-5.790091e-002
9.621691469006400e-004	9.314846e-001	-5.862720e-002
9.621918576373567e-004	9.330438e-001	-5.935356e-002
9.622145683740734e-004	9.346030e-001	-6.008000e-002
9.627238815119741e-004	9.695694e-001	-7.638934e-002
9.629999999999999e-004	9.885260e-001	-8.524241e-002
9.630061377218055e-004	9.887779e-001	-8.543933e-002
9.630184131654172e-004	9.892818e-001	-8.583318e-002
9.633109555545796e-004	1.000315e+000	-9.522574e-002
9.636034979437420e-004	1.012400e+000	-1.046246e-001
9.638960403329043e-004	1.025535e+000	-1.140297e-001
9.641885827220666e-004	1.039721e+000	-1.234411e-001
9.644811251112290e-004	1.054959e+000	-1.328587e-001
9.647736675003914e-004	1.071247e+000	-1.422827e-001
9.650662098895538e-004	1.088586e+000	-1.517129e-001
9.652432701059470e-004	1.102473e+000	-1.574216e-001
9.654203303223403e-004	1.115340e+000	-1.631309e-001
9.655973905387335e-004	1.127186e+000	-1.688408e-001
9.657744507551269e-004	1.138012e+000	-1.745512e-001
9.659515109715201e-004	1.147817e+000	-1.802621e-001
9.661285711879134e-004	1.156601e+000	-1.859736e-001
9.663056314043067e-004	1.164365e+000	-1.916856e-001
9.665580147493819e-004	1.174347e+000	-1.998281e-001
9.668103980944572e-004	1.184497e+000	-2.079687e-001
9.670627814395324e-004	1.194817e+000	-2.161074e-001
9.673151647846076e-004	1.205305e+000	-2.242443e-001
9.675675481296828e-004	1.215961e+000	-2.323794e-001
9.678199314747581e-004	1.226786e+000	-2.405126e-001
9.680723148198333e-004	1.237780e+000	-2.486439e-001
9.684926429015704e-004	1.266861e+000	-2.621805e-001
9.689129709833073e-004	1.293693e+000	-2.756981e-001
9.693332990650443e-004	1.318277e+000	-2.891967e-001
9.697536271467813e-004	1.340612e+000	-3.026764e-001
9.701739552285183e-004	1.360698e+000	-3.161370e-001
9.705942833102552e-004	1.378536e+000	-3.295788e-001
9.710146113919922e-004	1.394125e+000	-3.430015e-001
9.711824324949108e-004	1.405704e+000	-3.483506e-001
9.713502535978293e-004	1.416995e+000	-3.536949e-001
9.715180747007479e-004	1.427998e+000	-3.590345e-001
9.716858958036665e-004	1.438713e+000	-3.643692e-001
9.718537169065851e-004	1.449140e+000	-3.696991e-001
9.720215380095036e-004	1.459280e+000	-3.750243e-001
9.721893591124221e-004	1.469131e+000	-3.803446e-001
9.721893601124221e-004	1.469131e+000	-3.803447e-001
9.721893621124221e-004	1.469131e+000	-3.803447e-001
9.721893661124221e-004	1.469131e+000	-3.803448e-001
9.721893691124221e-004	1.469131e+000	-3.803449e-001
9.721893693537395e-004	1.469131e+000	-3.803450e-001
9.721893698363742e-004	1.469131e+000	-3.803450e-001
9.721893708016438e-004	1.469131e+000	-3.803450e-001
9.721893727321824e-004	1.469131e+000	-3.803450e-001
9.721893765932597e-004	1.469132e+000	-3.803452e-001
9.721893843154146e-004	1.469132e+000	-3.803454e-001
9.721893997597241e-004	1.469133e+000	-3.803459e-001
9.721894306483434e-004	1.469134e+000	-3.803469e-001
9.721894593781974e-004	1.469136e+000	-3.803478e-001
9.721894839185229e-004	1.469137e+000	-3.803486e-001
9.721895095762146e-004	1.469139e+000	-3.803494e-001
9.721895278654046e-004	1.469140e+000	-3.803500e-001
9.721895441679872e-004	1.469140e+000	-3.803505e-001
9.721895568247543e-004	1.469141e+000	-3.803509e-001
9.721895811863881e-004	1.469142e+000	-3.803517e-001
9.721896060936098e-004	1.469144e+000	-3.803524e-001
9.721896559080532e-004	1.469146e+000	-3.803540e-001
9.721897555369399e-004	1.469151e+000	-3.803572e-001
9.721898520639143e-004	1.469157e+000	-3.803602e-001
9.721899924923887e-004	1.469164e+000	-3.803647e-001
9.721901989100533e-004	1.469175e+000	-3.803712e-001
9.721902213874062e-004	1.469176e+000	-3.803719e-001
9.721902663421119e-004	1.469178e+000	-3.803734e-001
9.721903562515235e-004	1.469183e+000	-3.803762e-001
9.721905360703465e-004	1.469193e+000	-3.803819e-001
9.721907144354873e-004	1.469202e+000	-3.803876e-001
9.721908375239828e-004	1.469208e+000	-3.803914e-001
9.721909419708997e-004	1.469214e+000	-3.803948e-001
9.721909889104869e-004	1.469216e+000	-3.803962e-001
9.721910267321168e-004	1.469218e+000	-3.803975e-001
9.721910517344603e-004	1.469220e+000	-3.803982e-001
9.721910808965406e-004	1.469221e+000	-3.803992e-001
9.721911392207008e-004	1.469224e+000	-3.804010e-001
9.721912558690211e-004	1.469230e+000	-3.804047e-001
9.721914891656618e-004	1.469243e+000	-3.804121e-001
9.721917678159500e-004	1.469257e+000	-3.804209e-001
9.721921540573812e-004	1.469278e+000	-3.804332e-001
9.721925358413402e-004	1.469298e+000	-3.804453e-001
9.721929719755688e-004	1.469320e+000	-3.804591e-001
9.721934201682094e-004	1.469344e+000	-3.804733e-001
9.721940265472505e-004	1.469376e+000	-3.804925e-001
9.721947399006755e-004	1.469413e+000	-3.805151e-001
9.721957073524652e-004	1.469464e+000	-3.805457e-001
9.721976422560445e-004	1.469566e+000	-3.806070e-001
9.722013684257389e-004	1.469761e+000	-3.807251e-001
9.722088207651278e-004	1.470153e+000	-3.809612e-001
9.722140721157313e-004	1.470429e+000	-3.811275e-001
9.722182302992731e-004	1.470647e+000	-3.812592e-001
9.722221344418310e-004	1.470852e+000	-3.813829e-001
9.722261827385427e-004	1.471065e+000	-3.815112e-001
9.722302691357082e-004	1.471280e+000	-3.816406e-001
9.722352228971592e-004	1.471540e+000	-3.817975e-001
9.722417070899907e-004	1.471880e+000	-3.820029e-001
9.722496796911182e-004	1.472299e+000	-3.822553e-001
9.722629897804007e-004	1.472998e+000	-3.826769e-001
9.722774785586473e-004	1.473759e+000	-3.831357e-001
9.722928316519565e-004	1.474566e+000	-3.836218e-001
9.723074231499681e-004	1.475332e+000	-3.840838e-001
9.723231414389723e-004	1.476158e+000	-3.845814e-001
9.723404920132456e-004	1.477069e+000	-3.851306e-001
9.723520710535551e-004	1.477678e+000	-3.854971e-001
9.723623080203098e-004	1.478215e+000	-3.858211e-001
9.723740890967224e-004	1.478834e+000	-3.861940e-001
9.723856996067459e-004	1.479444e+000	-3.865614e-001
9.723984086815771e-004	1.480112e+000	-3.869635e-001
9.724112909913719e-004	1.480788e+000	-3.873711e-001
9.724252645609624e-004	1.481522e+000	-3.878132e-001
9.724395150645915e-004	1.482271e+000	-3.882640e-001
9.724550036586412e-004	1.483084e+000	-3.887539e-001
9.724717215395225e-004	1.483963e+000	-3.892827e-001
9.724935805051939e-004	1.485111e+000	-3.899739e-001
9.725074021355827e-004	1.485837e+000	-3.904110e-001
9.725204318552739e-004	1.486521e+000	-3.908229e-001
9.725362310967064e-004	1.487351e+000	-3.913225e-001
9.725514396527451e-004	1.488150e+000	-3.918032e-001
9.725695661613300e-004	1.489102e+000	-3.923762e-001
9.725887156667354e-004	1.490108e+000	-3.929814e-001
9.726085886999393e-004	1.491152e+000	-3.936094e-001
9.726238353541922e-004	1.491953e+000	-3.940911e-001
9.726378502205061e-004	1.492689e+000	-3.945339e-001
9.726543074851219e-004	1.493554e+000	-3.950538e-001
9.726695896756193e-004	1.494356e+000	-3.955365e-001
9.726874854510113e-004	1.495296e+000	-3.961018e-001
9.727064142888691e-004	1.496291e+000	-3.966995e-001
9.727315239929108e-004	1.497609e+000	-3.974924e-001
9.727658375346250e-004	1.499412e+000	-3.985756e-001
9.727977116828130e-004	1.501086e+000	-3.995816e-001
9.728314832885988e-004	1.502860e+000	-4.006473e-001
9.728680634039253e-004	1.504782e+000	-4.018013e-001
9.729017993127614e-004	1.506554e+000	-4.028654e-001
9.729356206413403e-004	1.508330e+000	-4.039319e-001
9.729726294433042e-004	1.510274e+000	-4.050986e-001
9.729999999999999e-004	1.511712e+000	-4.059614e-001
9.730034901776264e-004	1.511849e+000	-4.060714e-001
9.730104705328794e-004	1.512122e+000	-4.062913e-001
9.730244312433850e-004	1.512669e+000	-4.067312e-001
9.730479612951922e-004	1.513591e+000	-4.074726e-001
9.730728683810409e-004	1.514566e+000	-4.082572e-001
9.731043906835092e-004	1.515801e+000	-4.092501e-001
9.731363935538244e-004	1.517055e+000	-4.102578e-001
9.731817034969816e-004	1.518830e+000	-4.116841e-001
9.732252915288231e-004	1.520537e+000	-4.130558e-001
9.732807374855943e-004	1.522709e+000	-4.148001e-001
9.733367829754033e-004	1.524904e+000	-4.165625e-001
9.734094637974863e-004	1.527752e+000	-4.188469e-001
9.734879640848396e-004	1.530827e+000	-4.213128e-001
9.735925925249949e-004	1.534925e+000	-4.245972e-001
9.738904676973373e-004	1.546593e+000	-4.339338e-001
9.740000000000000e-004	1.550884e+000	-4.373628e-001
9.740084371052515e-004	1.551432e+000	-4.376268e-001
9.750000000000002e-004	1.615777e+000	-4.685160e-001
9.760016480865850e-004	1.680263e+000	-4.994416e-001
9.770000000000000e-004	1.718604e+000	-5.299598e-001
9.771562979724996e-004	1.726383e+000	-5.347074e-001
9.773125959449992e-004	1.734274e+000	-5.394469e-001
9.774688939174988e-004	1.742277e+000	-5.441781e-001
9.776251918899987e-004	1.750391e+000	-5.489011e-001
9.777814898624983e-004	1.758617e+000	-5.536159e-001
9.779377878349979e-004	1.766955e+000	-5.583225e-001
9.780940858074975e-004	1.775404e+000	-5.630209e-001
9.790072955084051e-004	1.832868e+000	-5.902854e-001
9.792960325007724e-004	1.843658e+000	-5.988393e-001
9.795847694931397e-004	1.854492e+000	-6.073595e-001
9.798735064855070e-004	1.865371e+000	-6.158461e-001
9.801622434778741e-004	1.876294e+000	-6.242991e-001
9.804509804702414e-004	1.887262e+000	-6.327185e-001
9.807397174626086e-004	1.898275e+000	-6.411041e-001
9.810284544549759e-004	1.909333e+000	-6.494562e-001
9.820413124095205e-004	1.971409e+000	-6.784545e-001
9.821868760129405e-004	1.978667e+000	-6.825829e-001
9.823324396163607e-004	1.985850e+000	-6.867019e-001
9.824780032197807e-004	1.992957e+000	-6.908116e-001
9.826235668232008e-004	1.999990e+000	-6.949118e-001
9.827691304266208e-004	2.006947e+000	-6.990027e-001
9.829146940300410e-004	2.013828e+000	-7.030842e-001
9.830602576334610e-004	2.020635e+000	-7.071562e-001
9.833403222657053e-004	2.029432e+000	-7.149600e-001
9.836203868979496e-004	2.039859e+000	-7.227253e-001
9.839004515301939e-004	2.051918e+000	-7.304520e-001
9.841805161624380e-004	2.065607e+000	-7.381403e-001
9.844605807946823e-004	2.080927e+000	-7.457900e-001
9.847406454269265e-004	2.097878e+000	-7.534013e-001
9.850207100591708e-004	2.116460e+000	-7.609740e-001
9.852071005917121e-004	2.127584e+000	-7.659909e-001
9.852071015917121e-004	2.127584e+000	-7.659909e-001
9.852071035917121e-004	2.127584e+000	-7.659909e-001
9.852071075917121e-004	2.127585e+000	-7.659910e-001
9.852071105917121e-004	2.127585e+000	-7.659912e-001
9.852071107603849e-004	2.127585e+000	-7.659912e-001
9.852071110977301e-004	2.127585e+000	-7.659912e-001
9.852071117724208e-004	2.127585e+000	-7.659912e-001
9.852071131218024e-004	2.127585e+000	-7.659912e-001
9.852071158205650e-004	2.127585e+000	-7.659913e-001
9.852071212180908e-004	2.127585e+000	-7.659914e-001
9.852071320131418e-004	2.127586e+000	-7.659917e-001
9.852071470031398e-004	2.127587e+000	-7.659921e-001
9.852071616802756e-004	2.127588e+000	-7.659925e-001
9.852071788109388e-004	2.127589e+000	-7.659929e-001
9.852072004340857e-004	2.127590e+000	-7.659935e-001
9.852072146625708e-004	2.127591e+000	-7.659939e-001
9.852072249579044e-004	2.127592e+000	-7.659942e-001
9.852072351162373e-004	2.127592e+000	-7.659945e-001
9.852072458453771e-004	2.127593e+000	-7.659948e-001
9.852072634000089e-004	2.127594e+000	-7.659952e-001
9.852072740893707e-004	2.127594e+000	-7.659955e-001
9.852072874160711e-004	2.127595e+000	-7.659959e-001
9.852072929951482e-004	2.127596e+000	-7.659960e-001
9.852072984522062e-004	2.127596e+000	-7.659962e-001
9.852073093663222e-004	2.127597e+000	-7.659965e-001
9.852073255888659e-004	2.127598e+000	-7.659969e-001
9.852073494288614e-004	2.127599e+000	-7.659975e-001
9.852073734795603e-004	2.127600e+000	-7.659982e-001
9.852073953222924e-004	2.127602e+000	-7.659988e-001
9.852074174757112e-004	2.127603e+000	-7.659994e-001
9.852074354285228e-004	2.127604e+000	-7.659999e-001
9.852074534695060e-004	2.127605e+000	-7.660003e-001
9.852074712748851e-004	2.127606e+000	-7.660008e-001
9.852075068856438e-004	2.127609e+000	-7.660018e-001
9.852075522519023e-004	2.127611e+000	-7.660030e-001
9.852076137542628e-004	2.127615e+000	-7.660046e-001
9.852076892325427e-004	2.127619e+000	-7.660066e-001
9.852077953563239e-004	2.127626e+000	-7.660095e-001
9.852079167201626e-004	2.127633e+000	-7.660128e-001
9.852080455917864e-004	2.127640e+000	-7.660162e-001
9.852082056276104e-004	2.127650e+000	-7.660205e-001
9.852083761226322e-004	2.127660e+000	-7.660251e-001
9.852085587856484e-004	2.127671e+000	-7.660300e-001
9.852087710866282e-004	2.127684e+000	-7.660357e-001
9.852089959721741e-004	2.127697e+000	-7.660418e-001
9.852092140804208e-004	2.127710e+000	-7.660477e-001
9.852095189184008e-004	2.127728e+000	-7.660558e-001
9.852099411971375e-004	2.127754e+000	-7.660671e-001
9.852105325698969e-004	2.127789e+000	-7.660831e-001
9.852111557140976e-004	2.127826e+000	-7.660998e-001
9.852119972984267e-004	2.127877e+000	-7.661224e-001
9.852127920275656e-004	2.127924e+000	-7.661437e-001
9.852134829401531e-004	2.127965e+000	-7.661623e-001
9.852142778694699e-004	2.128012e+000	-7.661837e-001
9.852150509407709e-004	2.128059e+000	-7.662045e-001
9.852162130178878e-004	2.128128e+000	-7.662356e-001
9.852177541490770e-004	2.128220e+000	-7.662771e-001
9.852200129577449e-004	2.128355e+000	-7.663378e-001
9.852230638980352e-004	2.128537e+000	-7.664197e-001
9.852277680974654e-004	2.128818e+000	-7.665460e-001
9.852354176130953e-004	2.129274e+000	-7.667515e-001
9.852464045799867e-004	2.129930e+000	-7.670465e-001
9.852593116224705e-004	2.130700e+000	-7.673929e-001
9.852732229432616e-004	2.131531e+000	-7.677662e-001
9.852875707105566e-004	2.132387e+000	-7.681512e-001
9.853023742966457e-004	2.133270e+000	-7.685483e-001
9.853171405771674e-004	2.134152e+000	-7.689443e-001
9.853322647481802e-004	2.135054e+000	-7.693497e-001
9.853479844605141e-004	2.135993e+000	-7.697709e-001
9.853661024672492e-004	2.137074e+000	-7.702563e-001
9.853767917298254e-004	2.137712e+000	-7.705427e-001
9.853875693129595e-004	2.138355e+000	-7.708313e-001
9.853994551591253e-004	2.139064e+000	-7.711495e-001
9.854114838926827e-004	2.139782e+000	-7.714714e-001
9.854241986755252e-004	2.140541e+000	-7.718117e-001
9.854372857316259e-004	2.141322e+000	-7.721618e-001
9.854509804770048e-004	2.142139e+000	-7.725281e-001
9.854649816121381e-004	2.142975e+000	-7.729024e-001
9.854795866995475e-004	2.143847e+000	-7.732928e-001
9.854948872736920e-004	2.144760e+000	-7.737017e-001
9.855097929509556e-004	2.145649e+000	-7.740999e-001
9.855243211124485e-004	2.146517e+000	-7.744880e-001
9.855386523808622e-004	2.147372e+000	-7.748706e-001
9.855538524857835e-004	2.148279e+000	-7.752764e-001
9.855688553602744e-004	2.149174e+000	-7.756767e-001
9.855794278606500e-004	2.149805e+000	-7.759588e-001
9.856028981388805e-004	2.151206e+000	-7.765847e-001
9.856159149941733e-004	2.151983e+000	-7.769318e-001
9.856285539535268e-004	2.152737e+000	-7.772686e-001
9.856428297138268e-004	2.153589e+000	-7.776490e-001
9.856568882006928e-004	2.154428e+000	-7.780235e-001
9.856725815841653e-004	2.155365e+000	-7.784415e-001
9.856890245133767e-004	2.156346e+000	-7.788792e-001
9.857209059455818e-004	2.158249e+000	-7.797276e-001
9.857437137114032e-004	2.159610e+000	-7.803342e-001
9.857665214772246e-004	2.160971e+000	-7.809405e-001
9.857893292430460e-004	2.162333e+000	-7.815466e-001
9.858121370088673e-004	2.163694e+000	-7.821524e-001
9.858349447746887e-004	2.165055e+000	-7.827579e-001
9.858577525405101e-004	2.166416e+000	-7.833631e-001
9.858805603063315e-004	2.167778e+000	-7.839680e-001
9.859857309353444e-004	2.174054e+000	-7.867543e-001
9.859999999999999e-004	2.174906e+000	-7.871319e-001
9.860042302170880e-004	2.175056e+000	-7.872438e-001
9.860126906512641e-004	2.175356e+000	-7.874676e-001
9.864732258791542e-004	2.191963e+000	-7.995950e-001
9.869337611070443e-004	2.210085e+000	-8.116069e-001
9.873942963349344e-004	2.229723e+000	-8.235034e-001
9.878548315628245e-004	2.250877e+000	-8.352845e-001
9.883153667907146e-004	2.273547e+000	-8.469502e-001
9.887759020186047e-004	2.297732e+000	-8.585004e-001
9.892364372464948e-004	2.323434e+000	-8.699352e-001
9.900327053658353e-004	2.351240e+000	-8.894184e-001
9.901875423362443e-004	2.358014e+000	-8.931638e-001
9.903423793066533e-004	2.364937e+000	-8.968959e-001
9.904972162770624e-004	2.372010e+000	-9.006148e-001
9.906520532474712e-004	2.379233e+000	-9.043203e-001
9.908068902178802e-004	2.386605e+000	-9.080126e-001
9.909617271882892e-004	2.394127e+000	-9.116917e-001
9.911165641586983e-004	2.401798e+000	-9.153574e-001
9.912516679368181e-004	2.409684e+000	-9.185415e-001
9.913867717149382e-004	2.417408e+000	-9.217157e-001
