time	V(vin)	V(vout)
2.293504246443266e-05	4.883644e+00	8.865717e-05
2.293662675899522e-05	4.883628e+00	8.866182e-05
2.293979534812033e-05	4.883596e+00	8.867113e-05
2.294613252637054e-05	4.883532e+00	8.868973e-05
2.295880688287097e-05	4.883403e+00	8.872693e-05
2.313624787387703e-05	4.881601e+00	8.924626e-05
2.333903757788395e-05	4.879525e+00	8.983788e-05
2.333904757788395e-05	4.879525e+00	8.983791e-05
2.333906757788395e-05	4.879525e+00	8.983797e-05
2.333910757788395e-05	4.879524e+00	8.983808e-05
2.333915267089108e-05	4.879524e+00	8.983821e-05
2.333924285690535e-05	4.879523e+00	8.983848e-05
2.333938316539015e-05	4.879522e+00	8.983888e-05
2.333960664634730e-05	4.879519e+00	8.983954e-05
2.333999871248018e-05	4.879515e+00	8.984067e-05
2.334061245660061e-05	4.879509e+00	8.984246e-05
2.334183994484147e-05	4.879497e+00	8.984603e-05
2.334429492132318e-05	4.879471e+00	8.985317e-05
2.334920487428662e-05	4.879421e+00	8.986745e-05
2.335902478021348e-05	4.879320e+00	8.989600e-05
2.341794421577468e-05	4.878713e+00	9.006716e-05
2.346358516167330e-05	4.878241e+00	9.019960e-05
2.348903045043796e-05	4.877978e+00	9.027338e-05
2.348904045043796e-05	4.877978e+00	9.027341e-05
2.348906045043796e-05	4.877978e+00	9.027347e-05
2.348910045043796e-05	4.877977e+00	9.027358e-05
2.348915195673410e-05	4.877977e+00	9.027373e-05
2.348925496932637e-05	4.877976e+00	9.027403e-05
2.348942691811775e-05	4.877974e+00	9.027453e-05
2.348971552429720e-05	4.877971e+00	9.027537e-05
2.349024242451450e-05	4.877965e+00	9.027690e-05
2.349111932337394e-05	4.877956e+00	9.027943e-05
2.349287312109283e-05	4.877938e+00	9.028451e-05
2.349638071653060e-05	4.877902e+00	9.029468e-05
2.350339590740614e-05	4.877830e+00	9.031501e-05
2.351539138295482e-05	4.877705e+00	9.034976e-05
2.351540138295482e-05	4.877705e+00	9.034979e-05
2.351542138295482e-05	4.877705e+00	9.034984e-05
2.351546138295483e-05	4.877705e+00	9.034996e-05
2.351551992913990e-05	4.877704e+00	9.035013e-05
2.351563702151004e-05	4.877703e+00	9.035047e-05
2.351584614631737e-05	4.877700e+00	9.035107e-05
2.351621553267532e-05	4.877697e+00	9.035214e-05
2.351691590328512e-05	4.877689e+00	9.035417e-05
2.351815904542407e-05	4.877676e+00	9.035777e-05
2.352064532970198e-05	4.877651e+00	9.036497e-05
2.352444919615008e-05	4.877611e+00	9.037599e-05
2.352445919615009e-05	4.877611e+00	9.037602e-05
2.352447919615009e-05	4.877611e+00	9.037607e-05
2.352451919615009e-05	4.877611e+00	9.037619e-05
2.352458549009792e-05	4.877610e+00	9.037639e-05
2.352471807799358e-05	4.877608e+00	9.037677e-05
2.352497088592631e-05	4.877606e+00	9.037750e-05
2.352544035296746e-05	4.877601e+00	9.037886e-05
2.352636323594878e-05	4.877592e+00	9.038153e-05
2.352765668661494e-05	4.877578e+00	9.038528e-05
2.352766668661494e-05	4.877578e+00	9.038531e-05
2.352768668661494e-05	4.877578e+00	9.038537e-05
2.352772668661494e-05	4.877577e+00	9.038548e-05
2.352780151389313e-05	4.877576e+00	9.038569e-05
2.352795116844950e-05	4.877575e+00	9.038613e-05
2.352825047756224e-05	4.877572e+00	9.038699e-05
2.352884474434548e-05	4.877566e+00	9.038872e-05
2.352885474434548e-05	4.877565e+00	9.038875e-05
2.352887474434548e-05	4.877565e+00	9.038881e-05
2.352891474434548e-05	4.877565e+00	9.038892e-05
2.352899474434549e-05	4.877564e+00	9.038915e-05
2.352915474434550e-05	4.877563e+00	9.038961e-05
2.352916474434550e-05	4.877563e+00	9.038964e-05
2.352918474434550e-05	4.877562e+00	9.038970e-05
2.352922474434550e-05	4.877562e+00	9.038982e-05
2.352930474434551e-05	4.877561e+00	9.039005e-05
2.352931474434551e-05	4.877561e+00	9.039008e-05
2.352933474434551e-05	4.877561e+00	9.039014e-05
2.352937474434551e-05	4.877560e+00	9.039025e-05
2.352938474434552e-05	4.877560e+00	9.039028e-05
2.352940176470590e-05	4.877560e+00	9.039033e-05
2.352941176470590e-05	4.877560e+00	9.039036e-05
2.352942176470590e-05	4.877560e+00	9.039039e-05
2.352942225695870e-05	4.877560e+00	9.039039e-05
2.352942324146430e-05	4.877560e+00	9.039039e-05
2.352942521047549e-05	4.877560e+00	9.039040e-05
2.352942782668352e-05	4.877560e+00	9.039041e-05
2.352943176470590e-05	4.877560e+00	9.039041e-05
2.352943215850814e-05	4.877560e+00	9.039041e-05
2.352943294611262e-05	4.877560e+00	9.039042e-05
2.352943452132157e-05	4.877560e+00	9.039042e-05
2.352943767173948e-05	4.877560e+00	9.039044e-05
2.352944308696550e-05	4.877560e+00	9.039045e-05
2.352944894983533e-05	4.877560e+00	9.039047e-05
2.352945794683045e-05	4.877559e+00	9.039049e-05
2.352946608101633e-05	4.877559e+00	9.039052e-05
2.352947802097150e-05	4.877559e+00	9.039055e-05
2.352949312017225e-05	4.877559e+00	9.039060e-05
2.352951466515805e-05	4.877559e+00	9.039065e-05
2.352954316381465e-05	4.877559e+00	9.039074e-05
2.352958622844134e-05	4.877558e+00	9.039087e-05
2.352964295434769e-05	4.877557e+00	9.039103e-05
2.352972653758358e-05	4.877557e+00	9.039127e-05
2.352977166978949e-05	4.877556e+00	9.039140e-05
2.352982873472395e-05	4.877555e+00	9.039156e-05
2.352986062725125e-05	4.877555e+00	9.039166e-05
2.352988196232409e-05	4.877555e+00	9.039172e-05
2.352991907563572e-05	4.877554e+00	9.039183e-05
2.352994434231029e-05	4.877554e+00	9.039190e-05
2.352996409575183e-05	4.877554e+00	9.039196e-05
2.352998343825985e-05	4.877554e+00	9.039202e-05
2.353003927512045e-05	4.877553e+00	9.039218e-05
2.353011372426791e-05	4.877553e+00	9.039239e-05
2.353026262256284e-05	4.877551e+00	9.039282e-05
2.353054277638102e-05	4.877548e+00	9.039363e-05
2.353066946129199e-05	4.877547e+00	9.039400e-05
2.353073456532623e-05	4.877546e+00	9.039419e-05
2.353082747327134e-05	4.877545e+00	9.039446e-05
2.353086727763720e-05	4.877545e+00	9.039458e-05
2.353089841366399e-05	4.877544e+00	9.039466e-05
2.353093209834697e-05	4.877544e+00	9.039476e-05
2.353099946771292e-05	4.877543e+00	9.039495e-05
2.353113420644484e-05	4.877542e+00	9.039535e-05
2.353137515342693e-05	4.877540e+00	9.039605e-05
2.353155057256747e-05	4.877538e+00	9.039655e-05
2.353168031455837e-05	4.877536e+00	9.039693e-05
2.353184167129136e-05	4.877535e+00	9.039739e-05
2.353200279005128e-05	4.877533e+00	9.039786e-05
2.353214937583745e-05	4.877532e+00	9.039829e-05
2.353229711543455e-05	4.877530e+00	9.039871e-05
2.353246766057351e-05	4.877528e+00	9.039920e-05
2.353269378490733e-05	4.877526e+00	9.039986e-05
2.353294244439254e-05	4.877523e+00	9.040058e-05
2.353325918021241e-05	4.877520e+00	9.040150e-05
2.353360407492436e-05	4.877516e+00	9.040250e-05
2.353405991639709e-05	4.877512e+00	9.040382e-05
2.353458659363971e-05	4.877506e+00	9.040534e-05
2.353534990263655e-05	4.877498e+00	9.040755e-05
2.353633751886484e-05	4.877488e+00	9.041041e-05
2.353810929924817e-05	4.877470e+00	9.041554e-05
2.354107626085104e-05	4.877439e+00	9.042412e-05
2.354701018405678e-05	4.877378e+00	9.044130e-05
2.355407484026801e-05	4.877304e+00	9.046174e-05
2.356383273411182e-05	4.877203e+00	9.048997e-05
2.357449936673339e-05	4.877092e+00	9.052082e-05
2.358783285096859e-05	4.876954e+00	9.055938e-05
2.359972533242859e-05	4.876830e+00	9.059377e-05
2.361020045305312e-05	4.876721e+00	9.062405e-05
2.362026687059207e-05	4.876616e+00	9.065315e-05
2.362962528228714e-05	4.876519e+00	9.068019e-05
2.363962454533957e-05	4.876415e+00	9.070907e-05
2.365110908393456e-05	4.876295e+00	9.074223e-05
2.367158304813134e-05	4.876082e+00	9.080132e-05
2.369262627772801e-05	4.875863e+00	9.086201e-05
2.370307935236244e-05	4.875753e+00	9.089216e-05
2.371322996141748e-05	4.875647e+00	9.092141e-05
2.372496452637190e-05	4.875525e+00	9.095523e-05
2.373680950297228e-05	4.875401e+00	9.098935e-05
2.374974280057453e-05	4.875266e+00	9.102660e-05
2.376286756538267e-05	4.875128e+00	9.106440e-05
2.377697164716054e-05	4.874980e+00	9.110500e-05
2.379141591540042e-05	4.874829e+00	9.114658e-05
2.380712355058694e-05	4.874665e+00	9.119176e-05
2.382460753297447e-05	4.874481e+00	9.124204e-05
2.383760687451995e-05	4.874345e+00	9.127942e-05
2.384933167084636e-05	4.874222e+00	9.131311e-05
2.386254046442503e-05	4.874083e+00	9.135105e-05
2.387771530229332e-05	4.873923e+00	9.139463e-05
2.389288065564270e-05	4.873764e+00	9.143816e-05
2.390988887041843e-05	4.873585e+00	9.148696e-05
2.392838322077912e-05	4.873390e+00	9.154000e-05
2.395123718601129e-05	4.873149e+00	9.160551e-05
2.398107894696866e-05	4.872834e+00	9.169100e-05
2.401656841071597e-05	4.872459e+00	9.179259e-05
2.405404271944876e-05	4.872063e+00	9.189975e-05
2.409596180450529e-05	4.871618e+00	9.201953e-05
2.413723683401224e-05	4.871180e+00	9.213734e-05
2.418109578294744e-05	4.870713e+00	9.226239e-05
2.422077919947780e-05	4.870290e+00	9.237543e-05
2.426510240152178e-05	4.869817e+00	9.250153e-05
2.430739197481431e-05	4.869365e+00	9.262173e-05
2.435224671345372e-05	4.868885e+00	9.274908e-05
2.439443483781908e-05	4.868432e+00	9.286873e-05
2.443791987639138e-05	4.867965e+00	9.299192e-05
2.448059620979758e-05	4.867505e+00	9.311269e-05
2.453375959425570e-05	4.866932e+00	9.326293e-05
2.459132167010154e-05	4.866309e+00	9.342538e-05
2.466255605579757e-05	4.865537e+00	9.362609e-05
2.484433653954331e-05	4.863557e+00	9.413655e-05
2.576273091697404e-05	4.853332e+00	9.666908e-05
2.668112529440477e-05	4.842745e+00	9.913711e-05
2.759951967183549e-05	4.831796e+00	1.015407e-04
2.851791404926622e-05	4.820486e+00	1.038797e-04
2.943630842669695e-05	4.808814e+00	1.061543e-04
3.035470280412767e-05	4.796781e+00	1.083643e-04
3.127309718155840e-05	4.784386e+00	1.105099e-04
3.297903973214382e-05	4.760415e+00	1.142982e-04
3.484443410384635e-05	4.732796e+00	1.181261e-04
3.723689059707798e-05	4.695234e+00	1.225607e-04
3.996431787102319e-05	4.649501e+00	1.269726e-04
4.289400537102319e-05	4.596956e+00	1.310435e-04
4.458856221263459e-05	4.564961e+00	1.330172e-04
4.550741457908017e-05	4.547124e+00	1.339277e-04
4.550742457908017e-05	4.547124e+00	1.339277e-04
4.550744457908017e-05	4.547124e+00	1.339277e-04
4.550748457908017e-05	4.547123e+00	1.339278e-04
4.550752440066047e-05	4.547122e+00	1.339278e-04
4.550760404382106e-05	4.547121e+00	1.339279e-04
4.550776333014225e-05	4.547118e+00	1.339280e-04
4.550801134277748e-05	4.547113e+00	1.339282e-04
4.550850736804796e-05	4.547103e+00	1.339287e-04
4.550949941858892e-05	4.547083e+00	1.339296e-04
4.551148351967083e-05	4.547045e+00	1.339315e-04
4.551545172183464e-05	4.546967e+00	1.339352e-04
4.552338812616228e-05	4.546812e+00	1.339425e-04
4.601544519447549e-05	4.537117e+00	1.343825e-04
4.652337507144398e-05	4.527006e+00	1.348162e-04
4.652338507144398e-05	4.527006e+00	1.348162e-04
4.652340507144398e-05	4.527006e+00	1.348162e-04
4.652344507144398e-05	4.527005e+00	1.348162e-04
4.652350902942834e-05	4.527003e+00	1.348163e-04
4.652363694539707e-05	4.527001e+00	1.348164e-04
4.652386822645895e-05	4.526996e+00	1.348166e-04
4.652429041775221e-05	4.526988e+00	1.348169e-04
4.652513480033873e-05	4.526971e+00	1.348176e-04
4.652682356551178e-05	4.526937e+00	1.348190e-04
4.653020109585786e-05	4.526870e+00	1.348218e-04
4.658489303117024e-05	4.525775e+00	1.348663e-04
4.663958496648261e-05	4.524678e+00	1.349105e-04
4.669427690179499e-05	4.523581e+00	1.349544e-04
4.674896883710738e-05	4.522482e+00	1.349980e-04
4.680366077241976e-05	4.521383e+00	1.350413e-04
4.685835270773213e-05	4.520282e+00	1.350843e-04
4.691304464304451e-05	4.519180e+00	1.351270e-04
4.697838575137515e-05	4.517861e+00	1.351776e-04
4.697839575137515e-05	4.517861e+00	1.351776e-04
4.697841575137515e-05	4.517861e+00	1.351776e-04
4.697845575137515e-05	4.517860e+00	1.351777e-04
4.697852262215372e-05	4.517859e+00	1.351777e-04
4.697865636371086e-05	4.517856e+00	1.351778e-04
4.697890415197156e-05	4.517851e+00	1.351780e-04
4.697936462528643e-05	4.517841e+00	1.351784e-04
4.698028557191618e-05	4.517823e+00	1.351791e-04
4.698212746517567e-05	4.517786e+00	1.351805e-04
4.698581125169465e-05	4.517711e+00	1.351833e-04
4.700791397080853e-05	4.517265e+00	1.352003e-04
4.702935323725996e-05	4.516832e+00	1.352167e-04
4.702936323725996e-05	4.516831e+00	1.352167e-04
4.702938323725996e-05	4.516831e+00	1.352167e-04
4.702942323725996e-05	4.516830e+00	1.352167e-04
4.702949311712938e-05	4.516829e+00	1.352168e-04
4.702963287686821e-05	4.516826e+00	1.352169e-04
4.702989810532881e-05	4.516821e+00	1.352171e-04
4.703040122986372e-05	4.516810e+00	1.352175e-04
